scan_date,score,is_catalyst,drift
2026-06-15,117,0,-2.5135783009727617
2026-06-15,197,0,1.0077395083675396
2026-06-15,162,1,-1.4378177259827882
2026-06-15,207,0,0.023806326729910676
2026-06-15,212,0,-0.8804881985578268
2026-06-15,196,0,1.020897458359538
2026-06-15,182,0,-0.011608069878674687
2026-06-15,182,0,1.4224547985313227
2026-06-15,172,0,-2.17306196228662
2026-06-15,172,0,-1.1783081681364433
2026-06-15,172,0,-1.1541064969789745
2026-06-15,172,0,0.4831512024469315
2026-06-15,146,0,2.731578025588776
2026-06-15,207,0,8.92491696429191
2026-06-15,222,0,3.4037768452657895
2026-06-15,227,0,-3.6212494204732084
2026-06-15,197,0,0.8346078443337719
2026-06-15,182,0,-2.7835783009727617
2026-06-15,187,0,0.4777395083675393
2026-06-15,188,0,-0.36967955579664014
2026-06-18,272,1,-2.787156604823036
2026-06-18,182,1,-2.699765866921935
2026-06-18,196,1,-1.30831063857987
2026-06-18,187,1,-9.312500476837158
2026-06-18,187,1,-2.954381368659893
2026-06-18,262,1,0.8768517710698833
2026-06-18,177,1,1.9714185827361779
2026-06-18,122,1,-2.184275627059476
2026-06-18,210,0,-3.089053847257987
2026-06-18,88,0,-0.05698808080091278
2026-06-18,123,0,-2.4958687749968984
2026-06-18,202,1,0.6914185827361781
2026-06-18,160,0,-2.149053847257987
2026-06-18,171,0,1.9884643129577562
2026-06-18,195,1,1.7516302641086714
2026-06-18,227,1,-5.034381368659892
2026-06-18,237,1,0.3368517710698833
2026-06-18,182,1,-3.354275627059476
2026-06-18,189,0,-2.329053847257987
2026-06-18,191,0,1.5984643129577556
2026-06-18,181,0,2.534032755351794
2026-06-18,197,1,-4.214381368659893
2026-06-18,222,1,0.3468517710698835
2026-06-18,142,1,-3.5842756270594758
2026-06-18,179,0,-2.559053847257987
2026-06-18,166,0,2.0484643129577558
2026-06-18,176,0,1.7840327553517938
2026-06-22,180,1,-29.611417768079516
2026-06-22,212,1,0.6146746583470346
2026-06-22,147,1,-8.597515347611406
2026-06-22,242,1,-7.712642599023351
2026-06-22,150,1,-10.110661523579626
2026-06-22,164,1,-6.879752093207331
2026-06-22,227,1,1.9255492565241719
2026-06-22,197,1,0.5743073772289584
2026-06-22,221,1,-6.759619227536539
2026-06-22,187,1,3.7462630740308294
2026-06-22,122,1,-8.684009381425357
2026-06-22,167,1,-1.909425521107009
2026-06-22,222,0,-9.581508002021094
2026-06-22,237,0,-9.011617735025622
2026-06-22,227,0,-6.743664240604575
2026-06-22,205,0,-4.591027577173142
2026-06-22,192,0,-5.543862593801398
2026-06-22,222,0,-6.029435243281333
2026-06-22,192,0,-0.566259416532997
2026-06-22,167,0,1.5761142545991556
2026-06-22,232,0,0.15335529218354083
2026-06-22,197,1,0.3343073772289582
2026-06-22,171,1,3.4662630740308296
2026-06-22,162,1,-2.029425521107009
2026-06-22,207,0,-9.931508002021094
2026-06-22,192,0,-8.291617735025621
2026-06-22,190,0,-3.611027577173141
2026-06-22,157,0,-5.163664240604575
2026-06-22,182,0,-4.403862593801398
2026-06-22,142,0,-4.6394352432813335
2026-06-22,187,0,-0.33625941653299707
2026-06-24,225,1,-1.1694187107887606
2026-06-24,192,1,1.7011967097139309
2026-06-24,217,1,0.9711967097139307
2026-06-24,216,0,-1.5254605285165983
2026-06-24,152,0,-1.0787773634211408
2026-06-24,186,0,-1.7098990969751298
2026-06-24,157,1,1.3111967097139308
2026-06-24,157,0,-0.8987773634211411
2026-06-24,166,0,-0.5398990969751298
2026-06-24,171,0,-1.0054605285165983
2026-06-24,232,1,0.6711967097139309
2026-06-24,237,0,-2.118777363421141
2026-06-24,171,0,-1.6498990969751302
2026-06-24,191,0,-0.8754605285165984
2026-06-24,192,1,0.30119670971393075
2026-06-24,237,0,-2.408777363421142
2026-06-24,186,0,-2.0898990969751297
2026-06-24,181,0,-0.8154605285165983
2026-06-24,182,1,-0.47880329028606905
2026-06-24,237,0,-2.7687773634211412
2026-06-24,191,0,-2.49989909697513
2026-06-24,206,0,-0.8454605285165986
2026-06-24,182,1,-0.7888032902860691
2026-06-24,231,0,-3.1687773634211416
2026-06-24,211,0,-2.5598990969751294
2026-06-24,147,1,-1.4088032902860692
2026-06-24,172,0,-3.8487773634211413
2026-06-24,146,0,-3.69989909697513
2026-06-29,207,1,-0.6364014960620992
2026-06-29,210,1,1.9255415513544474
2026-06-29,216,1,-0.8128541533801021
2026-06-29,167,1,0.24834680468525772
2026-06-29,217,1,-1.1016531953147428
2026-06-29,227,1,9.99051518413893
2026-06-29,180,1,6.823975226503016
2026-06-29,190,1,1.935541551354448
2026-06-29,182,0,-1.7434022517698615
2026-06-29,222,1,15.068197978798828
2026-06-29,227,1,-1.631653195314743
2026-06-29,215,1,1.4555415513544476
2026-06-29,238,0,4.8362962638435185
2026-06-29,207,0,-1.883402251769862
2026-06-29,192,0,-1.4710360184588915
2026-06-29,192,1,-0.8916531953147429
2026-06-29,220,1,0.7055415513544476
2026-06-29,173,0,4.526296263843518
2026-06-29,192,0,-1.7934022517698613
2026-06-29,197,1,-0.021653195314742746
2026-06-29,205,1,1.3355415513544475
2026-06-29,178,0,4.8362962638435185
2026-06-29,197,0,-1.4434022517698617
2026-06-29,207,1,-0.5116531953147421
2026-06-29,205,1,1.225541551354448
2026-06-29,178,0,5.196296263843518
2026-06-30,197,1,0.4632949812810523
2026-06-30,167,1,-24.336546576568505
2026-06-30,202,1,-0.09512700965086296
2026-06-30,198,0,3.0963729680493173
2026-06-30,187,0,2.328316593443981
2026-06-30,197,1,0.603294981281052
2026-06-30,208,0,2.426372968049317
2026-06-30,203,0,2.771598500097518
2026-06-30,191,0,1.998316593443981
2026-06-30,207,1,0.40329498128105223
2026-06-30,228,0,2.071598500097518
2026-06-30,166,0,1.858316593443981
2026-06-30,197,1,0.873294981281052
2026-06-30,231,0,1.5515985000975183
2026-06-30,172,1,0.893294981281052
2026-06-30,251,0,1.2415985000975178
2026-06-30,232,1,0.2132949812810523
2026-06-30,227,1,-3.978754545797191
2026-06-30,153,0,1.9883165934439813
2026-06-30,132,0,-1.4459754745717777
2026-07-01,171,1,0.18849637097392913
2026-07-01,153,0,-4.127032984021366
2026-07-01,151,0,1.8525043654211686
2026-07-01,118,0,3.8468933168564075
2026-07-01,197,0,1.135067452898182
2026-07-01,124,0,0.1994609341750151
2026-07-01,182,0,0.012490207577371737
2026-07-01,100,0,-1.9186468078112178
2026-07-01,139,0,0.3922773448269514
2026-07-01,185,0,8.236052219958035
2026-07-01,166,1,0.2684963709739292
2026-07-01,207,1,-3.120003193700035
2026-07-01,158,0,-3.887032984021366
2026-07-01,156,0,1.9125043654211682
2026-07-01,113,0,3.8968933168564073
2026-07-01,197,0,1.5350674528981818
2026-07-01,129,0,0.329460934175015
2026-07-01,187,0,-0.047509792422628205
2026-07-01,95,0,-1.5886468078112177
2026-07-01,119,0,0.7722773448269513
2026-07-01,166,1,0.18849637097392913
2026-07-01,158,0,-3.777032984021366
2026-07-01,118,0,4.0968933168564075
2026-07-01,156,0,2.1425043654211686
2026-07-01,197,0,1.815067452898182
2026-07-01,129,0,0.39946093417501505
2026-07-01,222,0,-0.20750979242262824
2026-07-01,95,0,-1.3486468078112175
2026-07-01,119,0,0.7922773448269513
2026-07-01,171,1,0.058496370973929235
2026-07-01,222,0,-0.4075097924226282
2026-07-01,153,0,-4.067032984021366
2026-07-01,118,0,4.1368933168564075
2026-07-01,156,0,2.2325043654211685
2026-07-01,187,0,2.155067452898182
2026-07-01,129,0,0.579460934175015
2026-07-01,95,0,-1.3486468078112175
2026-07-01,119,0,0.6022773448269514
2026-07-01,156,1,-2.0915036290260707
2026-07-01,152,0,-4.450771871713491
2026-07-01,168,0,-0.8074956345788316
2026-07-01,153,0,1.3168933168564072
2026-07-01,192,0,-2.097509792422628
2026-07-01,173,0,1.1450674528981817
2026-07-01,91,0,0.769460934175015
2026-07-01,140,0,7.3360522199580345
2026-07-01,126,0,-0.1277226551730486
2026-07-01,181,0,-0.9207049502205158
2026-07-01,176,1,-1.7715036290260713
2026-07-01,152,0,-4.530771871713491
2026-07-01,148,0,1.0668933168564072
2026-07-01,158,0,-0.5974956345788316
2026-07-01,187,0,-2.217509792422628
2026-07-01,178,0,1.2450674528981818
2026-07-01,91,0,0.749460934175015
2026-07-01,140,0,7.306052219958034
2026-07-01,126,0,-0.07772265517304833
2026-07-01,181,0,-0.6907049502205163
2026-07-01,176,1,-1.741503629026071
2026-07-01,132,0,-4.530771871713491
2026-07-01,128,0,1.0268933168564072
2026-07-01,143,0,-0.6274956345788318
2026-07-01,104,0,-1.1773921222810113
2026-07-01,187,0,-2.1475097924226283
2026-07-01,173,0,1.2250674528981818
2026-07-01,91,0,0.8194609341750151
2026-07-01,140,0,7.306052219958034
2026-07-01,121,0,-0.22772265517304868
2026-07-01,171,0,-0.4307049502205156
2026-07-01,186,1,-1.8815036290260707
2026-07-01,207,1,-1.1691835734002396
2026-07-01,196,1,-2.9800031937000364
2026-07-01,133,0,1.0568933168564074
2026-07-01,148,0,-0.7974956345788318
2026-07-01,188,0,0.8250674528981818
2026-07-01,107,0,-3.9907718717134912
2026-07-01,192,0,-1.767509792422628
2026-07-01,126,0,0.5094609341750151
2026-07-01,140,0,7.306052219958034
2026-07-01,126,0,-0.1577226551730484
2026-07-01,191,0,-0.5707049502205161
2026-07-01,176,1,-1.831503629026071
2026-07-01,206,1,-3.6300031937000368
2026-07-01,197,1,-0.9891835734002399
2026-07-01,128,0,0.7501987740347467
2026-07-01,158,0,-0.9349694824228525
2026-07-01,203,0,0.505067452898182
2026-07-01,158,0,-4.608639117052897
2026-07-01,192,0,-1.387509792422628
2026-07-01,126,0,0.5959756941857992
2026-07-01,140,0,7.306052219958034
2026-07-01,126,0,-0.14631729226796208
2026-07-01,176,0,-0.700704950220516
2026-07-01,176,1,-1.581503629026071
2026-07-01,206,1,-3.8600031937000354
2026-07-01,197,1,-0.9691835734002385
2026-07-01,143,0,-4.688639117052897
2026-07-01,128,0,0.7601987740347464
2026-07-01,158,0,-0.994969482422853
2026-07-01,191,0,0.8950674528981817
2026-07-01,192,0,-1.457509792422628
2026-07-01,126,0,0.6659756941857993
2026-07-01,140,0,7.306052219958034
2026-07-01,126,0,-0.4163172922679621
2026-07-01,176,0,-0.410704950220516
2026-07-01,171,1,-1.4215036290260707
2026-07-01,172,1,-1.029183573400239
2026-07-01,191,1,-4.510003193700036
2026-07-01,143,0,-0.9149694824228529
2026-07-01,118,0,-4.528639117052897
2026-07-01,128,0,0.9501987740347468
2026-07-01,181,0,0.7450674528981818
2026-07-01,187,0,-1.6275097924226283
2026-07-01,96,0,0.7159756941857993
2026-07-01,140,0,7.306052219958034
2026-07-01,121,0,-0.5263172922679624
2026-07-01,171,0,-0.4907049502205161
2026-07-01,186,1,-1.8515036290260705
2026-07-01,212,1,-1.3691835734002389
2026-07-01,196,1,-3.6300031937000368
2026-07-01,148,0,-1.0449694824228528
2026-07-01,133,0,0.7601987740347464
2026-07-01,123,0,-4.378639117052898
2026-07-01,186,0,0.8050674528981818
2026-07-01,192,0,-1.7575097924226282
2026-07-01,101,0,0.7459756941857993
2026-07-01,140,0,7.306052219958034
2026-07-01,121,0,-0.3963172922679621
2026-07-01,191,0,-0.8107049502205164
2026-07-01,186,1,-2.0615036290260704
2026-07-01,217,1,-1.699183573400239
2026-07-01,196,1,-3.6300031937000368
2026-07-01,143,0,-4.688639117052897
2026-07-01,158,0,0.5901987740347465
2026-07-01,153,0,-0.9749694824228525
2026-07-01,206,0,0.5150674528981818
2026-07-01,192,0,-1.8775097924226283
2026-07-01,101,0,0.7359756941857993
2026-07-01,140,0,7.306052219958034
2026-07-01,121,0,-0.37631729226796207
2026-07-01,216,0,-1.0707049502205161
2026-07-01,186,1,-2.2215036290260706
2026-07-01,217,1,-1.89918357340024
2026-07-01,196,1,-3.420003193700036
2026-07-01,168,0,0.37019877403474677
2026-07-01,127,0,-4.688639117052897
2026-07-01,123,0,-0.8649694824228531
2026-07-01,206,0,0.545067452898182
2026-07-01,192,0,-1.8775097924226283
2026-07-01,96,0,0.6759756941857993
2026-07-01,140,0,7.306052219958034
2026-07-01,126,0,-0.2763172922679624
2026-07-01,196,0,-1.1807049502205156
2026-07-01,196,1,-2.281503629026071
2026-07-01,197,1,-1.8291835734002397
2026-07-01,191,1,-3.6300031937000368
2026-07-01,128,0,0.6401987740347463
2026-07-01,128,0,-0.9849694824228523
2026-07-01,107,0,-4.148639117052897
2026-07-01,176,0,0.795067452898182
2026-07-01,192,0,-2.027509792422628
2026-07-01,136,0,-0.1840243058142006
2026-07-01,140,0,7.306052219958034
2026-07-01,111,0,-0.2863172922679622
2026-07-01,216,0,-1.2107049502205158
2026-07-01,221,1,-2.361503629026071
2026-07-01,217,1,-1.8891835734002385
2026-07-01,206,1,-4.1400031937000366
2026-07-01,102,0,-4.378639117052898
2026-07-01,148,0,-1.0149694824228526
2026-07-01,133,0,0.8401987740347465
