symbol,gap_fill_rate,gap_go_rate,trend_1d,trend_3d,reversal_tendency,vol_move_corr,up_vol_ratio,avg_atr_pct,avg_range_pct,return_skew,vol_clustering,intraday_revert_rate,val_gap_fill,val_gap_go,val_trend_1d,consistency,fvg_density,fvg_fill_rate,orb_breakout_rate,orb_hold_1h,vwap_reclaim_rate,morning_continuation,catalyst_wr,catalyst_avg,data_years,high_perf
QBTS,0.7625698324022346,0.6089385474860335,0.43,0.39,0.44219453097957767,0.3733445745610692,1.3437981735978972,7.241932165472757,6.660216860510981,5.341699038565016,0.3514495665280127,0.576271186440678,0.7104622871046229,0.6593673965936739,0.5031847133757962,0.9478924547023883,22.98352124891587,0.660377358490566,0.4939759036144578,0.463302752293578,0.5682730923694779,0.0,0.6585365853658537,7.258927699703699,5.0,False
TOST,0.6164705882352941,0.6776470588235294,0.5213675213675214,0.42735042735042733,0.49746916310383804,0.4233449986729681,1.0130078362183736,6.868514764912769,6.1869608711210144,-0.20611817442488234,0.08343758707512797,0.5052447552447552,0.6006191950464397,0.7058823529411765,0.47692307692307695,0.9841486068111456,25.787799942179817,0.702914798206278,0.4819277108433735,0.5047619047619047,0.608433734939759,0.0,0.5273972602739726,0.28217991180665297,4.3,False
AVGO,0.4743150684931507,0.7568493150684932,0.36904761904761907,0.5119047619047619,0.5081428177936924,0.44495253575827765,1.0141095869268184,2.9014453189689515,2.6510138363297058,-0.31590244893186137,0.283921112729071,0.48906560636182905,0.5044776119402985,0.7313432835820896,0.5522388059701493,0.9698374565528523,26.473988439306357,0.6692139737991266,0.4899598393574297,0.5045454545454545,0.5923694779116466,0.0,0.5240641711229946,0.44358468064637163,6.0,False
NBIS,0.62109375,0.68359375,0.4948453608247423,0.5154639175257731,0.47575757575757577,0.5434464140449463,1.0723111234094735,9.107701629629908,8.308281912465517,0.8335201930478847,0.08631141181156425,0.4882943143812709,0.62109375,0.68359375,0.4948453608247423,1.0,27.20348204570185,0.656,0.4760705289672544,0.5114942528735632,0.5440806045340051,0.0,0.6136363636363636,3.8065678422575258,1.2,False
CLS,0.560530679933665,0.7213930348258707,0.6031746031746031,0.5317460317460317,0.490203373015873,0.3253058131358054,1.1655797041988898,3.8360243788061124,3.50880459846841,-0.1095409392301406,0.17371226444809523,0.45825049701789267,0.5257452574525745,0.7289972899728997,0.5634920634920635,0.9652145775189095,29.950852847643826,0.6554054054054054,0.46987951807228917,0.6411483253588517,0.5341365461847389,0.0,0.6065573770491803,1.142093912550403,6.0,False
RKLB,0.6968503937007874,0.6358267716535433,0.4552238805970149,0.3656716417910448,0.5021494428417898,0.436744095387208,1.0884499432737962,6.102464952165865,5.729087835149817,1.6805959958327663,0.15047142976480124,0.5365853658536586,0.6631853785900783,0.6684073107049608,0.5769230769230769,0.9663349848892909,25.66473988439306,0.6677927927927928,0.4899598393574297,0.5330188679245284,0.5542168674698795,0.0,0.610062893081761,2.470733516657258,5.1,False
CNQ,0.502127659574468,0.775886524822695,0.603448275862069,0.5086206896551724,0.4772245762711864,0.2829418776526652,0.9872605468202963,3.856659708287996,3.35838011582335,-0.7343360707882316,0.30260114096633006,0.4850894632206759,0.483739837398374,0.7439024390243902,0.35714285714285715,0.981612177823906,27.002023706273487,0.6595289079229122,0.5040160642570282,0.5136363636363637,0.6124497991967871,0.0,0.4682080924855491,-0.532010058939828,6.0,False
AMD,0.5752608047690015,0.6944858420268256,0.41875,0.4875,0.51241391184573,0.42014653430024046,1.0486291256178655,4.478374644187292,4.151318532298351,0.215182530776108,0.07820525605146741,0.5089463220675944,0.5111111111111111,0.7722222222222223,0.5211267605633803,0.9358503063421095,27.572254335260116,0.6425576519916143,0.46184738955823296,0.4418604651162791,0.536144578313253,0.0,0.5652173913043478,0.7416532089299438,6.0,False
RKT,0.6573556797020484,0.6834264432029795,0.512396694214876,0.5371900826446281,0.45545701808152006,0.4057219992325297,1.1832081793540534,5.172369987029856,4.876581787263841,4.764076544443692,0.35306977029352726,0.49649532710280375,0.5847953216374269,0.7426900584795322,0.5609756097560976,0.9274396419353784,25.701069673315985,0.6895388076490439,0.4839357429718876,0.4520547945205479,0.5983935742971888,0.0,0.6118421052631579,1.8393715650164517,5.4,False
NU,0.6685082872928176,0.6298342541436464,0.44554455445544555,0.39603960396039606,0.5616123642439432,0.42980381774305826,1.144201471736152,6.390479986918747,5.925667809417411,0.3827896292600424,0.2520575257793794,0.4912959381044487,0.570446735395189,0.718213058419244,0.5769230769230769,0.9019384481023713,23.79300375831165,0.669501822600243,0.4859437751004016,0.5384615384615384,0.5963855421686747,0.0,0.47058823529411764,-0.0023139422113240566,4.0,False
MSFT,0.443359375,0.77734375,0.45098039215686275,0.47058823529411764,0.542103436306838,0.4078141069516823,0.9605913399782228,2.5021924711247374,2.2562671857592833,0.023588771241833242,0.32138633113990306,0.4850894632206759,0.445,0.75,0.5,0.9983593749999999,25.867052023121385,0.6837988826815642,0.5281124497991968,0.5084033613445378,0.5562248995983936,0.0,0.4266666666666667,-0.5899292082075677,6.0,True
META,0.5138662316476346,0.7292006525285482,0.4787234042553192,0.44680851063829785,0.5334919013081858,0.48423902903476174,0.9863258644222944,3.4844764041961316,3.04394031272358,-0.5754054243397266,0.07865200108679257,0.5099403578528827,0.4690909090909091,0.7781818181818182,0.42857142857142855,0.9552246774432746,26.1271676300578,0.6526548672566371,0.46987951807228917,0.4786729857819905,0.5481927710843374,0.0,0.47368421052631576,-0.08582097786433752,6.0,False
GS,0.45454545454545453,0.7575757575757576,0.48333333333333334,0.55,0.46095454545454545,0.4152885819299473,0.9790185533248178,2.7100080438637413,2.4167489742333204,0.2070499801397449,0.3735693280425489,0.4870775347912525,0.4325581395348837,0.7813953488372093,0.5333333333333333,0.9780126849894292,27.1176640647586,0.6631130063965884,0.5341365461847389,0.48535564853556484,0.5763052208835341,0.0,0.43448275862068964,-0.3340712912563857,6.0,False
CRWV,0.5679012345679012,0.6851851851851852,0.5517241379310345,0.5344827586206896,0.48220411663807894,0.5577305543566747,1.0882900727971578,9.61742496959427,9.043236005847405,1.101065858555638,0.1713779741250254,0.518324607329843,0.5679012345679012,0.6851851851851852,0.5517241379310345,1.0,27.86640079760718,0.627906976744186,0.4809688581314879,0.44696969696969696,0.5501730103806228,0.0,0.6666666666666666,4.280439045324692,0.8,False
SMCI,0.6188197767145136,0.722488038277512,0.4785276073619632,0.6134969325153374,0.5106821106821107,0.4685876721756284,1.0802673309720512,4.666987267189954,4.382956293843451,1.0263906714560544,0.10188682314210415,0.48906560636182905,0.5756097560975609,0.6829268292682927,0.49606299212598426,0.9567899793830473,25.693641618497107,0.6569178852643419,0.44377510040160645,0.49238578680203043,0.5240963855421686,0.0,0.6127167630057804,1.766109532037526,6.0,False
RBRK,0.6267605633802817,0.6654929577464789,0.5540540540540541,0.5135135135135135,0.5429951690821256,0.4653436528921644,0.9556738386039195,5.283562576569003,4.934489751439165,1.1825280504029365,0.06480609069561326,0.514218009478673,0.6267605633802817,0.6654929577464789,0.5540540540540541,1.0,26.82856316854582,0.6950431034482759,0.4839357429718876,0.48623853211009177,0.5662650602409639,0.0,0.46153846153846156,0.29978819824414177,1.7,False
AI,0.685025817555938,0.6454388984509466,0.42528735632183906,0.4482758620689655,0.5104524013722127,0.5158820805476755,1.184727707234674,7.682097235882947,7.1448115683772535,1.1434114788373357,0.13900710391969712,0.517555266579974,0.574585635359116,0.712707182320442,0.45121951219512196,0.8895598178031779,27.46458514021393,0.6842105263157895,0.4899598393574297,0.4533333333333333,0.5522088353413654,0.0,0.5328947368421053,1.0066059377284806,5.0,False
RGTI,0.7587822014051522,0.5690866510538641,0.5275590551181102,0.5039370078740157,0.46115163572060125,0.4147016130266662,1.3488877268207522,9.042618468462734,8.336647856925076,1.0623482250822056,0.2971568833238519,0.5221238938053098,0.6901408450704225,0.636150234741784,0.4935897435897436,0.9313586436652703,25.578034682080922,0.6734463276836158,0.4819277108433735,0.4861111111111111,0.5542168674698795,0.0,0.6901408450704225,6.286194849202438,4.7,False
USAR,0.5,0.5,0.5,0.5,0.2914244186046512,0.19426789734599945,1.8038679614181439,0.12317674776835077,0.11815632147568335,-0.041369486088711924,0.39460544064180214,0.3333333333333333,0.6570247933884298,0.6322314049586777,0.37333333333333335,0.8429752066115702,26.022126022126024,0.6414048059149723,0.46153846153846156,0.4921875,0.49498327759197325,0.0,0.66,6.532579796618055,2.5,False
FSLR,0.5967261904761905,0.6919642857142857,0.5161290322580645,0.5225806451612903,0.4900793650793651,0.5054005008396857,1.0721293756905448,4.746572543685896,4.406815637129518,0.6780692168855845,0.061106063160964466,0.5457256461232605,0.5786163522012578,0.7484276729559748,0.48,0.9818901617250674,26.30057803468208,0.7263736263736263,0.4839357429718876,0.4845814977973568,0.5421686746987951,0.0,0.6308724832214765,1.563190552154719,6.0,False
CCJ,0.584251968503937,0.6913385826771653,0.5094339622641509,0.5471698113207547,0.5181135446304506,0.5308047046564676,1.1163642919864643,4.434150163604637,4.174295286415233,0.23226207926641138,0.07366954939688411,0.5079522862823062,0.5864197530864198,0.6944444444444444,0.5,0.9978322154175172,26.337091644984095,0.6542261251372119,0.4578313253012048,0.4694835680751174,0.5582329317269076,0.0,0.6298701298701299,1.700609329527585,6.0,False
UUUU,0.7228116710875332,0.6339522546419099,0.48936170212765956,0.5361702127659574,0.5225403793860368,0.40343614295091373,1.1086967692603327,7.090117880508594,6.796713880026606,0.6149094440913248,0.040045069344581775,0.5039761431411531,0.7023121387283237,0.6445086705202312,0.5094339622641509,0.9795004676407905,27.030933795894764,0.6951871657754011,0.46586345381526106,0.5094339622641509,0.5040160642570282,0.0,0.6372549019607843,2.599593132522515,6.0,False
DNN,0.7989130434782609,0.5652173913043478,0.41228070175438597,0.4692982456140351,0.4647321428571428,0.3829972398570216,1.219895091287477,7.265854543879492,6.9374459142167115,0.7074715866680494,0.0571163890520137,0.49502982107355864,0.78419452887538,0.601823708206687,0.5051546391752577,0.9852814853971191,15.52471812662619,0.6517690875232774,0.44377510040160645,0.4925373134328358,0.6044176706827309,0.0,0.594059405940594,1.9454985189791814,6.0,False
LLY,0.5132275132275133,0.746031746031746,0.5344827586206896,0.5862068965517241,0.4773586936465957,0.4770518918368879,0.9972228335934261,2.5755216345155176,2.4236434748611653,1.5320377301577668,0.10635040421586447,0.5049701789264414,0.5347826086956522,0.7391304347826086,0.42857142857142855,0.9784449045318611,25.469788956345763,0.6345062429057888,0.4578313253012048,0.5153061224489796,0.5441767068273092,0.0,0.5038759689922481,0.6257798331762535,6.0,False
NTLA,0.6349206349206349,0.6738816738816739,0.5203252032520326,0.44715447154471544,0.48714957057203045,0.4240774462049191,1.1532648486914499,7.333928389555938,6.973562031353091,1.1566708022714132,0.10617470060472553,0.4831013916500994,0.6106442577030813,0.6834733893557423,0.45217391304347826,0.9757236227824464,25.953757225433524,0.6570155902004454,0.4738955823293173,0.44339622641509435,0.570281124497992,0.0,0.5597826086956522,0.9763602040054802,6.0,False
BEAM,0.683599419448476,0.6618287373004355,0.49372384937238495,0.41422594142259417,0.519801891201956,0.39880091268722656,1.036660264377809,7.875448744555632,7.565920975074058,0.3919123779735677,0.056717699000264264,0.48778004073319753,0.6347826086956522,0.6898550724637681,0.44339622641509435,0.9511831892471762,26.06936416184971,0.7006651884700665,0.463855421686747,0.4766355140186916,0.570281124497992,0.0,0.5652173913043478,1.507388318098178,5.9,False
APLD,0.7292993630573248,0.6496815286624203,0.4846153846153846,0.5076923076923077,0.4525588048315321,0.4637719470490446,1.5267471230397225,11.355362161076263,10.363311087866585,3.455439290063056,0.17708661348546798,0.46635730858468677,0.681592039800995,0.6492537313432836,0.475,0.9522926767436702,27.109826589595375,0.6769722814498934,0.46987951807228917,0.5395348837209303,0.5261044176706827,0.0,0.5677966101694916,4.059657409194663,3.7,False
SOUN,0.756838905775076,0.5987841945288754,0.41732283464566927,0.4015748031496063,0.496984126984127,0.49018434323092785,1.3010610717088533,13.521353312173874,12.526866865629703,2.086386592087658,0.1979639117674903,0.5083135391923991,0.6658536585365854,0.6609756097560976,0.4393939393939394,0.9090147527615094,25.057803468208093,0.6689734717416378,0.45180722891566266,0.46113989637305697,0.5642570281124498,0.0,0.6785714285714286,7.591009314767676,3.7,False
