strategy,family,direction,symbol,regime,sharpe,wr,active_days
MFI Revert,Reversion,SHORT,OKTA,ALL,-0.388,61.5,52
RSI Momentum,Momentum,LONG,OKTA,ALL,-0.697,41.7,144
RSI Momentum,Momentum,LONG,OKTA,STRONG,1.711,64.9,37
RSI Momentum,Momentum,LONG,OKTA,NORMAL,-0.217,40.7,27
RSI Momentum,Momentum,LONG,OKTA,WEAK,-2.144,21.2,33
RSI Momentum,Momentum,LONG,OKTA,CHOPPY,-0.424,40.5,37
RSI Momentum,Momentum,SHORT,OKTA,ALL,-1.516,43.9,132
RSI Momentum,Momentum,SHORT,OKTA,STRONG,-2.375,19.5,41
RSI Momentum,Momentum,SHORT,OKTA,NORMAL,-0.455,44.0,25
RSI Momentum,Momentum,SHORT,OKTA,CAUTIOUS,-0.077,61.1,18
RSI Momentum,Momentum,SHORT,OKTA,WEAK,-0.326,74.1,27
RSI Momentum,Momentum,SHORT,OKTA,CHOPPY,-0.71,38.1,21
Donchian/Turtle,Momentum,LONG,OKTA,ALL,-0.435,46.2,80
Donchian/Turtle,Momentum,LONG,OKTA,STRONG,1.294,61.1,18
Donchian/Turtle,Momentum,LONG,OKTA,NORMAL,0.533,66.7,21
Donchian/Turtle,Momentum,LONG,OKTA,WEAK,-1.56,18.8,16
Donchian/Turtle,Momentum,LONG,OKTA,CHOPPY,-0.957,31.2,16
Donchian/Turtle,Momentum,SHORT,OKTA,ALL,-0.385,50.0,60
Donchian/Turtle,Momentum,SHORT,OKTA,STRONG,-1.797,17.4,23
ADX Trend,Momentum,LONG,OKTA,ALL,0.45,48.9,325
ADX Trend,Momentum,LONG,OKTA,STRONG,2.952,73.4,79
ADX Trend,Momentum,LONG,OKTA,NORMAL,1.075,57.4,68
ADX Trend,Momentum,LONG,OKTA,CAUTIOUS,-0.882,40.0,45
ADX Trend,Momentum,LONG,OKTA,WEAK,-1.901,27.0,63
ADX Trend,Momentum,LONG,OKTA,CHOPPY,-1.315,38.6,70
ADX Trend,Momentum,SHORT,OKTA,ALL,-0.073,50.0,302
ADX Trend,Momentum,SHORT,OKTA,STRONG,-2.443,29.3,92
ADX Trend,Momentum,SHORT,OKTA,NORMAL,-0.239,48.8,41
ADX Trend,Momentum,SHORT,OKTA,CAUTIOUS,0.072,58.3,36
ADX Trend,Momentum,SHORT,OKTA,WEAK,1.372,76.6,64
ADX Trend,Momentum,SHORT,OKTA,CHOPPY,0.079,49.3,69
RSI Revert,Reversion,LONG,ORCL,ALL,0.298,52.0,102
RSI Revert,Reversion,LONG,ORCL,STRONG,2.006,77.8,36
RSI Revert,Reversion,LONG,ORCL,WEAK,-1.31,14.3,21
RSI Revert,Reversion,LONG,ORCL,CHOPPY,-0.207,42.9,21
RSI Revert,Reversion,SHORT,ORCL,ALL,0.047,44.9,167
RSI Revert,Reversion,SHORT,ORCL,STRONG,-2.086,18.6,43
RSI Revert,Reversion,SHORT,ORCL,NORMAL,-0.652,41.4,29
RSI Revert,Reversion,SHORT,ORCL,CAUTIOUS,1.274,66.7,21
RSI Revert,Reversion,SHORT,ORCL,WEAK,1.34,83.3,24
RSI Revert,Reversion,SHORT,ORCL,CHOPPY,-0.469,42.0,50
Zscore Revert,Reversion,LONG,ORCL,ALL,0.559,50.0,58
Zscore Revert,Reversion,LONG,ORCL,STRONG,1.77,82.4,17
Zscore Revert,Reversion,LONG,ORCL,WEAK,-0.83,13.3,15
Zscore Revert,Reversion,SHORT,ORCL,ALL,0.359,41.1,56
Zscore Revert,Reversion,SHORT,ORCL,NORMAL,-1.169,23.5,17
Keltner Revert,Reversion,LONG,ORCL,ALL,-0.036,51.0,98
Keltner Revert,Reversion,LONG,ORCL,STRONG,2.055,79.4,34
Keltner Revert,Reversion,LONG,ORCL,WEAK,-1.573,19.2,26
Keltner Revert,Reversion,LONG,ORCL,CHOPPY,-0.417,36.8,19
Keltner Revert,Reversion,SHORT,ORCL,ALL,-0.081,46.9,160
Keltner Revert,Reversion,SHORT,ORCL,STRONG,-2.475,14.0,43
Keltner Revert,Reversion,SHORT,ORCL,NORMAL,-0.708,45.7,35
Keltner Revert,Reversion,SHORT,ORCL,CAUTIOUS,1.245,66.7,21
Keltner Revert,Reversion,SHORT,ORCL,WEAK,1.004,73.7,19
Keltner Revert,Reversion,SHORT,ORCL,CHOPPY,0.322,59.5,42
MFI Revert,Reversion,LONG,ORCL,ALL,-0.748,36.1,36
MFI Revert,Reversion,SHORT,ORCL,ALL,-0.212,40.6,32
RSI Momentum,Momentum,LONG,ORCL,ALL,-0.047,55.1,167
RSI Momentum,Momentum,LONG,ORCL,STRONG,2.086,81.4,43
RSI Momentum,Momentum,LONG,ORCL,NORMAL,0.652,58.6,29
RSI Momentum,Momentum,LONG,ORCL,CAUTIOUS,-1.274,33.3,21
RSI Momentum,Momentum,LONG,ORCL,WEAK,-1.34,16.7,24
RSI Momentum,Momentum,LONG,ORCL,CHOPPY,0.469,58.0,50
RSI Momentum,Momentum,SHORT,ORCL,ALL,-0.298,48.0,102
RSI Momentum,Momentum,SHORT,ORCL,STRONG,-2.006,22.2,36
RSI Momentum,Momentum,SHORT,ORCL,WEAK,1.31,85.7,21
RSI Momentum,Momentum,SHORT,ORCL,CHOPPY,0.207,57.1,21
Donchian/Turtle,Momentum,LONG,ORCL,ALL,0.791,60.5,86
Donchian/Turtle,Momentum,LONG,ORCL,STRONG,1.435,79.2,24
Donchian/Turtle,Momentum,LONG,ORCL,NORMAL,1.181,72.7,22
Donchian/Turtle,Momentum,LONG,ORCL,CHOPPY,0.593,55.0,20
Donchian/Turtle,Momentum,SHORT,ORCL,ALL,0.549,57.1,84
Donchian/Turtle,Momentum,SHORT,ORCL,STRONG,-1.729,26.9,26
Donchian/Turtle,Momentum,SHORT,ORCL,WEAK,1.677,92.0,25
ADX Trend,Momentum,LONG,ORCL,ALL,0.573,53.1,322
ADX Trend,Momentum,LONG,ORCL,STRONG,2.885,86.2,87
ADX Trend,Momentum,LONG,ORCL,NORMAL,1.16,60.6,66
ADX Trend,Momentum,LONG,ORCL,CAUTIOUS,-1.28,42.1,38
ADX Trend,Momentum,LONG,ORCL,WEAK,-2.405,11.3,53
ADX Trend,Momentum,LONG,ORCL,CHOPPY,-0.523,43.6,78
ADX Trend,Momentum,SHORT,ORCL,ALL,-0.621,45.3,311
ADX Trend,Momentum,SHORT,ORCL,STRONG,-2.836,17.6,91
ADX Trend,Momentum,SHORT,ORCL,NORMAL,-0.705,41.3,46
ADX Trend,Momentum,SHORT,ORCL,CAUTIOUS,0.409,52.9,34
ADX Trend,Momentum,SHORT,ORCL,WEAK,3.164,82.1,67
ADX Trend,Momentum,SHORT,ORCL,CHOPPY,-0.287,45.2,73
RSI Revert,Reversion,LONG,POET,ALL,0.759,48.2,110
RSI Revert,Reversion,LONG,POET,STRONG,1.351,73.3,30
RSI Revert,Reversion,LONG,POET,NORMAL,0.792,54.2,24
RSI Revert,Reversion,LONG,POET,WEAK,-1.122,22.7,22
RSI Revert,Reversion,LONG,POET,CHOPPY,-0.119,38.1,21
RSI Revert,Reversion,SHORT,POET,ALL,0.196,56.3,103
RSI Revert,Reversion,SHORT,POET,STRONG,-0.664,50.0,26
RSI Revert,Reversion,SHORT,POET,NORMAL,-0.618,31.8,22
RSI Revert,Reversion,SHORT,POET,WEAK,1.462,90.5,21
RSI Revert,Reversion,SHORT,POET,CHOPPY,0.374,58.3,24
Zscore Revert,Reversion,LONG,POET,ALL,-0.213,50.0,30
Zscore Revert,Reversion,SHORT,POET,ALL,0.308,54.7,75
Zscore Revert,Reversion,SHORT,POET,STRONG,-1.114,33.3,18
Zscore Revert,Reversion,SHORT,POET,NORMAL,-0.173,42.1,19
Zscore Revert,Reversion,SHORT,POET,CHOPPY,0.755,68.4,19
Keltner Revert,Reversion,LONG,POET,ALL,-0.111,46.3,54
Keltner Revert,Reversion,LONG,POET,STRONG,0.988,76.5,17
Keltner Revert,Reversion,SHORT,POET,ALL,0.402,61.4,70
Keltner Revert,Reversion,SHORT,POET,STRONG,-1.016,38.9,18
Keltner Revert,Reversion,SHORT,POET,CHOPPY,1.078,70.0,20
MFI Revert,Reversion,LONG,POET,ALL,0.279,47.5,40
MFI Revert,Reversion,SHORT,POET,ALL,-0.345,52.5,40
RSI Momentum,Momentum,LONG,POET,ALL,-0.196,43.7,103
RSI Momentum,Momentum,LONG,POET,STRONG,0.664,50.0,26
RSI Momentum,Momentum,LONG,POET,NORMAL,0.618,68.2,22
RSI Momentum,Momentum,LONG,POET,WEAK,-1.462,9.5,21
RSI Momentum,Momentum,LONG,POET,CHOPPY,-0.374,41.7,24
RSI Momentum,Momentum,SHORT,POET,ALL,-0.759,51.8,110
RSI Momentum,Momentum,SHORT,POET,STRONG,-1.351,26.7,30
RSI Momentum,Momentum,SHORT,POET,NORMAL,-0.792,45.8,24
RSI Momentum,Momentum,SHORT,POET,WEAK,1.122,77.3,22
RSI Momentum,Momentum,SHORT,POET,CHOPPY,0.119,61.9,21
Donchian/Turtle,Momentum,LONG,POET,ALL,-0.583,36.4,55
Donchian/Turtle,Momentum,SHORT,POET,ALL,0.17,53.4,58
Donchian/Turtle,Momentum,SHORT,POET,WEAK,0.781,70.6,17
ADX Trend,Momentum,LONG,POET,ALL,0.226,44.4,284
ADX Trend,Momentum,LONG,POET,STRONG,1.659,63.9,72
ADX Trend,Momentum,LONG,POET,NORMAL,0.842,54.1,61
ADX Trend,Momentum,LONG,POET,CAUTIOUS,-0.465,40.0,35
ADX Trend,Momentum,LONG,POET,WEAK,-2.768,11.3,53
ADX Trend,Momentum,LONG,POET,CHOPPY,0.031,42.9,63
ADX Trend,Momentum,SHORT,POET,ALL,-0.604,52.7,283
ADX Trend,Momentum,SHORT,POET,STRONG,-2.151,29.3,75
ADX Trend,Momentum,SHORT,POET,NORMAL,-1.146,44.2,52
ADX Trend,Momentum,SHORT,POET,CAUTIOUS,0.233,50.0,30
ADX Trend,Momentum,SHORT,POET,WEAK,1.8,77.8,63
ADX Trend,Momentum,SHORT,POET,CHOPPY,0.637,63.5,63
RSI Revert,Reversion,LONG,RBRK,ALL,0.643,52.5,59
RSI Revert,Reversion,LONG,RBRK,STRONG,1.354,81.2,16
RSI Revert,Reversion,LONG,RBRK,WEAK,-0.575,33.3,15
RSI Revert,Reversion,SHORT,RBRK,ALL,-0.755,51.9,129
RSI Revert,Reversion,SHORT,RBRK,STRONG,-1.513,39.3,28
RSI Revert,Reversion,SHORT,RBRK,NORMAL,-0.951,43.3,30
RSI Revert,Reversion,SHORT,RBRK,WEAK,1.346,79.3,29
RSI Revert,Reversion,SHORT,RBRK,CHOPPY,-0.469,45.2,31
Zscore Revert,Reversion,LONG,RBRK,ALL,0.33,53.8,26
Zscore Revert,Reversion,SHORT,RBRK,ALL,0.769,67.5,40
Keltner Revert,Reversion,LONG,RBRK,ALL,0.587,43.3,30
Keltner Revert,Reversion,SHORT,RBRK,ALL,-0.995,50.0,88
Keltner Revert,Reversion,SHORT,RBRK,STRONG,-1.927,33.3,24
Keltner Revert,Reversion,SHORT,RBRK,NORMAL,-1.024,35.0,20
Keltner Revert,Reversion,SHORT,RBRK,WEAK,0.93,81.2,16
Keltner Revert,Reversion,SHORT,RBRK,CHOPPY,0.337,57.9,19
MFI Revert,Reversion,LONG,RBRK,ALL,1.09,65.0,20
MFI Revert,Reversion,SHORT,RBRK,ALL,0.042,50.0,42
RSI Momentum,Momentum,LONG,RBRK,ALL,0.755,48.1,129
RSI Momentum,Momentum,LONG,RBRK,STRONG,1.513,60.7,28
RSI Momentum,Momentum,LONG,RBRK,NORMAL,0.951,56.7,30
RSI Momentum,Momentum,LONG,RBRK,WEAK,-1.346,20.7,29
RSI Momentum,Momentum,LONG,RBRK,CHOPPY,0.469,54.8,31
RSI Momentum,Momentum,SHORT,RBRK,ALL,-0.643,47.5,59
RSI Momentum,Momentum,SHORT,RBRK,STRONG,-1.354,18.8,16
RSI Momentum,Momentum,SHORT,RBRK,WEAK,0.575,66.7,15
Donchian/Turtle,Momentum,LONG,RBRK,ALL,-0.388,47.0,66
Donchian/Turtle,Momentum,LONG,RBRK,STRONG,1.311,66.7,15
Donchian/Turtle,Momentum,LONG,RBRK,NORMAL,0.107,56.2,16
Donchian/Turtle,Momentum,LONG,RBRK,WEAK,-1.86,12.5,16
Donchian/Turtle,Momentum,SHORT,RBRK,ALL,-0.403,45.7,46
ADX Trend,Momentum,LONG,RBRK,ALL,1.308,54.0,200
ADX Trend,Momentum,LONG,RBRK,STRONG,2.139,73.3,45
ADX Trend,Momentum,LONG,RBRK,NORMAL,1.39,59.1,44
ADX Trend,Momentum,LONG,RBRK,CAUTIOUS,-0.194,50.0,26
ADX Trend,Momentum,LONG,RBRK,WEAK,-1.159,32.6,46
ADX Trend,Momentum,LONG,RBRK,CHOPPY,0.042,53.8,39
ADX Trend,Momentum,SHORT,RBRK,ALL,-0.592,44.5,182
ADX Trend,Momentum,SHORT,RBRK,STRONG,-2.256,20.4,54
ADX Trend,Momentum,SHORT,RBRK,NORMAL,-0.083,43.3,30
ADX Trend,Momentum,SHORT,RBRK,CAUTIOUS,0.459,65.0,20
ADX Trend,Momentum,SHORT,RBRK,WEAK,1.664,71.1,45
ADX Trend,Momentum,SHORT,RBRK,CHOPPY,-0.134,36.4,33
RSI Revert,Reversion,LONG,RIVN,ALL,-0.318,47.3,150
RSI Revert,Reversion,LONG,RIVN,STRONG,1.698,72.7,44
RSI Revert,Reversion,LONG,RIVN,NORMAL,-0.27,45.0,20
RSI Revert,Reversion,LONG,RIVN,CAUTIOUS,-0.319,38.9,18
RSI Revert,Reversion,LONG,RIVN,WEAK,-1.983,23.3,30
RSI Revert,Reversion,LONG,RIVN,CHOPPY,-0.687,42.1,38
RSI Revert,Reversion,SHORT,RIVN,ALL,0.404,54.6,97
RSI Revert,Reversion,SHORT,RIVN,STRONG,-0.803,34.8,23
RSI Revert,Reversion,SHORT,RIVN,NORMAL,-0.02,52.4,21
RSI Revert,Reversion,SHORT,RIVN,WEAK,0.847,70.4,27
RSI Revert,Reversion,SHORT,RIVN,CHOPPY,-0.182,52.9,17
Zscore Revert,Reversion,LONG,RIVN,ALL,0.212,61.3,31
Zscore Revert,Reversion,SHORT,RIVN,ALL,0.754,56.8,74
Zscore Revert,Reversion,SHORT,RIVN,NORMAL,-0.36,52.6,19
Zscore Revert,Reversion,SHORT,RIVN,WEAK,1.245,75.0,16
Zscore Revert,Reversion,SHORT,RIVN,CHOPPY,0.373,46.7,15
Keltner Revert,Reversion,LONG,RIVN,ALL,0.287,45.2,62
Keltner Revert,Reversion,LONG,RIVN,STRONG,1.012,52.0,25
Keltner Revert,Reversion,SHORT,RIVN,ALL,1.216,61.5,65
Keltner Revert,Reversion,SHORT,RIVN,WEAK,1.437,83.3,18
MFI Revert,Reversion,SHORT,RIVN,ALL,0.052,52.9,34
RSI Momentum,Momentum,LONG,RIVN,ALL,-0.404,45.4,97
RSI Momentum,Momentum,LONG,RIVN,STRONG,0.803,65.2,23
RSI Momentum,Momentum,LONG,RIVN,NORMAL,0.02,47.6,21
RSI Momentum,Momentum,LONG,RIVN,WEAK,-0.847,29.6,27
RSI Momentum,Momentum,LONG,RIVN,CHOPPY,0.182,47.1,17
RSI Momentum,Momentum,SHORT,RIVN,ALL,0.318,52.7,150
RSI Momentum,Momentum,SHORT,RIVN,STRONG,-1.698,27.3,44
RSI Momentum,Momentum,SHORT,RIVN,NORMAL,0.27,55.0,20
RSI Momentum,Momentum,SHORT,RIVN,CAUTIOUS,0.319,61.1,18
RSI Momentum,Momentum,SHORT,RIVN,WEAK,1.983,76.7,30
RSI Momentum,Momentum,SHORT,RIVN,CHOPPY,0.687,57.9,38
Donchian/Turtle,Momentum,LONG,RIVN,ALL,-0.533,49.1,53
Donchian/Turtle,Momentum,SHORT,RIVN,ALL,-1.295,40.3,62
Donchian/Turtle,Momentum,SHORT,RIVN,STRONG,-1.01,40.0,15
Donchian/Turtle,Momentum,SHORT,RIVN,CHOPPY,-0.711,35.0,20
ADX Trend,Momentum,LONG,RIVN,ALL,0.461,48.4,306
ADX Trend,Momentum,LONG,RIVN,STRONG,2.04,70.8,72
ADX Trend,Momentum,LONG,RIVN,NORMAL,1.118,51.4,70
ADX Trend,Momentum,LONG,RIVN,CAUTIOUS,-0.868,35.1,37
ADX Trend,Momentum,LONG,RIVN,WEAK,-2.188,22.1,68
ADX Trend,Momentum,LONG,RIVN,CHOPPY,0.372,55.9,59
ADX Trend,Momentum,SHORT,RIVN,ALL,-0.321,50.5,287
ADX Trend,Momentum,SHORT,RIVN,STRONG,-2.202,28.6,91
ADX Trend,Momentum,SHORT,RIVN,NORMAL,-0.322,51.3,39
ADX Trend,Momentum,SHORT,RIVN,CAUTIOUS,0.514,62.5,32
ADX Trend,Momentum,SHORT,RIVN,WEAK,1.894,69.8,63
ADX Trend,Momentum,SHORT,RIVN,CHOPPY,0.247,56.5,62
RSI Revert,Reversion,LONG,SAIC,ALL,-0.004,52.2,138
RSI Revert,Reversion,LONG,SAIC,STRONG,1.365,72.7,33
RSI Revert,Reversion,LONG,SAIC,NORMAL,0.504,50.0,30
RSI Revert,Reversion,LONG,SAIC,CAUTIOUS,-0.433,55.2,29
RSI Revert,Reversion,LONG,SAIC,WEAK,-1.29,27.8,18
RSI Revert,Reversion,LONG,SAIC,CHOPPY,-0.8,42.9,28
RSI Revert,Reversion,SHORT,SAIC,ALL,0.291,51.5,165
RSI Revert,Reversion,SHORT,SAIC,STRONG,-0.498,33.3,39
RSI Revert,Reversion,SHORT,SAIC,NORMAL,-0.198,41.7,36
RSI Revert,Reversion,SHORT,SAIC,CAUTIOUS,0.91,68.4,19
RSI Revert,Reversion,SHORT,SAIC,WEAK,0.404,64.5,31
RSI Revert,Reversion,SHORT,SAIC,CHOPPY,0.337,60.0,40
Zscore Revert,Reversion,LONG,SAIC,ALL,-0.06,58.3,48
Zscore Revert,Reversion,SHORT,SAIC,ALL,0.326,54.4,68
Zscore Revert,Reversion,SHORT,SAIC,STRONG,-0.027,40.0,15
Keltner Revert,Reversion,LONG,SAIC,ALL,0.679,57.0,86
Keltner Revert,Reversion,LONG,SAIC,STRONG,1.383,73.9,23
Keltner Revert,Reversion,LONG,SAIC,NORMAL,0.179,52.2,23
Keltner Revert,Reversion,LONG,SAIC,CHOPPY,0.101,52.9,17
Keltner Revert,Reversion,SHORT,SAIC,ALL,0.657,50.0,92
Keltner Revert,Reversion,SHORT,SAIC,STRONG,-0.884,36.8,19
Keltner Revert,Reversion,SHORT,SAIC,NORMAL,0.604,38.1,21
Keltner Revert,Reversion,SHORT,SAIC,CAUTIOUS,0.046,62.5,16
Keltner Revert,Reversion,SHORT,SAIC,WEAK,0.894,62.5,16
Keltner Revert,Reversion,SHORT,SAIC,CHOPPY,-0.027,55.0,20
MFI Revert,Reversion,SHORT,SAIC,ALL,-0.425,43.3,30
RSI Momentum,Momentum,LONG,SAIC,ALL,-0.291,48.5,165
RSI Momentum,Momentum,LONG,SAIC,STRONG,0.498,66.7,39
RSI Momentum,Momentum,LONG,SAIC,NORMAL,0.198,58.3,36
RSI Momentum,Momentum,LONG,SAIC,CAUTIOUS,-0.91,31.6,19
RSI Momentum,Momentum,LONG,SAIC,WEAK,-0.404,35.5,31
RSI Momentum,Momentum,LONG,SAIC,CHOPPY,-0.337,40.0,40
RSI Momentum,Momentum,SHORT,SAIC,ALL,0.004,47.8,138
RSI Momentum,Momentum,SHORT,SAIC,STRONG,-1.365,27.3,33
RSI Momentum,Momentum,SHORT,SAIC,NORMAL,-0.504,50.0,30
RSI Momentum,Momentum,SHORT,SAIC,CAUTIOUS,0.433,44.8,29
RSI Momentum,Momentum,SHORT,SAIC,WEAK,1.29,72.2,18
RSI Momentum,Momentum,SHORT,SAIC,CHOPPY,0.8,57.1,28
Donchian/Turtle,Momentum,LONG,SAIC,ALL,-0.118,47.7,88
Donchian/Turtle,Momentum,LONG,SAIC,STRONG,-0.384,52.6,19
Donchian/Turtle,Momentum,LONG,SAIC,NORMAL,0.393,61.1,18
Donchian/Turtle,Momentum,LONG,SAIC,CAUTIOUS,-0.19,52.9,17
Donchian/Turtle,Momentum,LONG,SAIC,WEAK,-0.072,17.6,17
Donchian/Turtle,Momentum,LONG,SAIC,CHOPPY,-0.214,52.9,17
Donchian/Turtle,Momentum,SHORT,SAIC,ALL,0.188,44.2,52
ADX Trend,Momentum,LONG,SAIC,ALL,0.452,54.2,319
ADX Trend,Momentum,LONG,SAIC,STRONG,1.156,72.9,85
ADX Trend,Momentum,LONG,SAIC,NORMAL,0.765,55.9,59
ADX Trend,Momentum,LONG,SAIC,CAUTIOUS,0.057,50.0,44
ADX Trend,Momentum,LONG,SAIC,WEAK,-0.614,37.3,59
ADX Trend,Momentum,LONG,SAIC,CHOPPY,-0.411,47.2,72
ADX Trend,Momentum,SHORT,SAIC,ALL,0.342,45.5,286
ADX Trend,Momentum,SHORT,SAIC,STRONG,-0.673,31.0,84
ADX Trend,Momentum,SHORT,SAIC,NORMAL,0.354,44.2,52
ADX Trend,Momentum,SHORT,SAIC,CAUTIOUS,0.354,45.9,37
ADX Trend,Momentum,SHORT,SAIC,WEAK,0.785,63.8,58
ADX Trend,Momentum,SHORT,SAIC,CHOPPY,0.067,49.1,55
RSI Revert,Reversion,LONG,SMH,ALL,0.498,65.9,44
RSI Revert,Reversion,LONG,SMH,STRONG,1.658,93.3,15
RSI Revert,Reversion,LONG,SMH,WEAK,-0.72,12.5,16
RSI Revert,Reversion,SHORT,SMH,ALL,-0.387,47.7,199
RSI Revert,Reversion,SHORT,SMH,STRONG,-3.389,5.8,52
RSI Revert,Reversion,SHORT,SMH,NORMAL,-2.092,31.7,41
RSI Revert,Reversion,SHORT,SMH,CAUTIOUS,2.074,96.0,25
RSI Revert,Reversion,SHORT,SMH,WEAK,2.373,93.5,31
RSI Revert,Reversion,SHORT,SMH,CHOPPY,0.418,52.0,50
Zscore Revert,Reversion,LONG,SMH,ALL,0.9,75.0,32
Zscore Revert,Reversion,SHORT,SMH,ALL,0.29,49.3,73
Zscore Revert,Reversion,SHORT,SMH,STRONG,-1.969,15.0,20
Zscore Revert,Reversion,SHORT,SMH,NORMAL,-1.12,35.3,17
Keltner Revert,Reversion,LONG,SMH,ALL,0.137,61.8,34
Keltner Revert,Reversion,SHORT,SMH,ALL,-0.91,44.0,191
Keltner Revert,Reversion,SHORT,SMH,STRONG,-3.279,4.3,46
Keltner Revert,Reversion,SHORT,SMH,NORMAL,-2.563,25.5,47
Keltner Revert,Reversion,SHORT,SMH,CAUTIOUS,1.678,84.0,25
Keltner Revert,Reversion,SHORT,SMH,WEAK,2.222,90.0,30
Keltner Revert,Reversion,SHORT,SMH,CHOPPY,-0.422,51.2,43
MFI Revert,Reversion,SHORT,SMH,ALL,-0.532,52.6,38
RSI Momentum,Momentum,LONG,SMH,ALL,0.387,52.3,199
RSI Momentum,Momentum,LONG,SMH,STRONG,3.389,94.2,52
RSI Momentum,Momentum,LONG,SMH,NORMAL,2.092,68.3,41
RSI Momentum,Momentum,LONG,SMH,CAUTIOUS,-2.074,4.0,25
RSI Momentum,Momentum,LONG,SMH,WEAK,-2.373,6.5,31
RSI Momentum,Momentum,LONG,SMH,CHOPPY,-0.418,48.0,50
RSI Momentum,Momentum,SHORT,SMH,ALL,-0.498,34.1,44
RSI Momentum,Momentum,SHORT,SMH,STRONG,-1.658,6.7,15
RSI Momentum,Momentum,SHORT,SMH,WEAK,0.72,87.5,16
Donchian/Turtle,Momentum,LONG,SMH,ALL,-0.061,49.6,133
Donchian/Turtle,Momentum,LONG,SMH,STRONG,2.535,93.8,32
Donchian/Turtle,Momentum,LONG,SMH,NORMAL,1.785,69.0,29
Donchian/Turtle,Momentum,LONG,SMH,CAUTIOUS,-1.614,15.4,26
Donchian/Turtle,Momentum,LONG,SMH,WEAK,-1.816,10.0,20
Donchian/Turtle,Momentum,LONG,SMH,CHOPPY,-0.785,38.5,26
Donchian/Turtle,Momentum,SHORT,SMH,ALL,-0.065,39.5,38
ADX Trend,Momentum,LONG,SMH,ALL,1.711,57.1,319
ADX Trend,Momentum,LONG,SMH,STRONG,4.419,91.7,84
ADX Trend,Momentum,LONG,SMH,NORMAL,2.971,74.4,78
ADX Trend,Momentum,LONG,SMH,CAUTIOUS,-1.622,25.6,39
ADX Trend,Momentum,LONG,SMH,WEAK,-3.143,10.2,49
ADX Trend,Momentum,LONG,SMH,CHOPPY,-0.295,46.4,69
ADX Trend,Momentum,SHORT,SMH,ALL,-0.929,39.4,198
ADX Trend,Momentum,SHORT,SMH,STRONG,-3.332,3.8,53
ADX Trend,Momentum,SHORT,SMH,NORMAL,-2.115,23.5,34
ADX Trend,Momentum,SHORT,SMH,CAUTIOUS,-1.194,35.7,28
ADX Trend,Momentum,SHORT,SMH,WEAK,2.624,86.7,45
ADX Trend,Momentum,SHORT,SMH,CHOPPY,0.632,50.0,38
RSI Revert,Reversion,LONG,TSLA,ALL,0.051,50.5,93
RSI Revert,Reversion,LONG,TSLA,STRONG,1.242,77.1,35
RSI Revert,Reversion,LONG,TSLA,NORMAL,0.499,44.4,18
RSI Revert,Reversion,LONG,TSLA,WEAK,-1.682,10.5,19
RSI Revert,Reversion,SHORT,TSLA,ALL,-0.736,42.5,106
RSI Revert,Reversion,SHORT,TSLA,STRONG,-1.81,22.7,22
RSI Revert,Reversion,SHORT,TSLA,NORMAL,-1.13,30.8,26
RSI Revert,Reversion,SHORT,TSLA,WEAK,1.669,78.9,19
RSI Revert,Reversion,SHORT,TSLA,CHOPPY,-0.378,42.3,26
Zscore Revert,Reversion,LONG,TSLA,ALL,0.597,53.8,52
Zscore Revert,Reversion,LONG,TSLA,WEAK,-1.983,16.7,18
Zscore Revert,Reversion,SHORT,TSLA,ALL,-1.165,33.9,56
Zscore Revert,Reversion,SHORT,TSLA,STRONG,-1.427,17.6,17
Zscore Revert,Reversion,SHORT,TSLA,CHOPPY,-1.227,29.4,17
Keltner Revert,Reversion,LONG,TSLA,ALL,0.468,60.6,71
Keltner Revert,Reversion,LONG,TSLA,STRONG,0.989,75.9,29
Keltner Revert,Reversion,LONG,TSLA,WEAK,-1.331,20.0,15
Keltner Revert,Reversion,SHORT,TSLA,ALL,-0.105,47.4,76
Keltner Revert,Reversion,SHORT,TSLA,NORMAL,-1.051,27.8,18
Keltner Revert,Reversion,SHORT,TSLA,WEAK,1.693,87.5,16
Keltner Revert,Reversion,SHORT,TSLA,CHOPPY,-0.419,42.9,21
MFI Revert,Reversion,LONG,TSLA,ALL,0.001,66.7,18
MFI Revert,Reversion,SHORT,TSLA,ALL,-0.158,39.3,28
RSI Momentum,Momentum,LONG,TSLA,ALL,0.736,57.5,106
RSI Momentum,Momentum,LONG,TSLA,STRONG,1.81,77.3,22
RSI Momentum,Momentum,LONG,TSLA,NORMAL,1.13,69.2,26
RSI Momentum,Momentum,LONG,TSLA,WEAK,-1.669,21.1,19
RSI Momentum,Momentum,LONG,TSLA,CHOPPY,0.378,57.7,26
RSI Momentum,Momentum,SHORT,TSLA,ALL,-0.051,49.5,93
RSI Momentum,Momentum,SHORT,TSLA,STRONG,-1.242,22.9,35
RSI Momentum,Momentum,SHORT,TSLA,NORMAL,-0.499,55.6,18
RSI Momentum,Momentum,SHORT,TSLA,WEAK,1.682,89.5,19
Donchian/Turtle,Momentum,LONG,TSLA,ALL,1.134,58.6,70
Donchian/Turtle,Momentum,LONG,TSLA,STRONG,1.305,75.0,16
Donchian/Turtle,Momentum,LONG,TSLA,CHOPPY,1.221,60.0,25
Donchian/Turtle,Momentum,SHORT,TSLA,ALL,-0.972,37.1,62
Donchian/Turtle,Momentum,SHORT,TSLA,STRONG,-1.736,11.1,18
