symbol,gap_fill_rate,gap_go_rate,trend_1d,trend_3d,reversal_tendency,vol_move_corr,up_vol_ratio,avg_atr_pct,avg_range_pct,return_skew,vol_clustering,intraday_revert_rate,val_gap_fill,val_gap_go,val_trend_1d,drift,fvg_density,fvg_fill_rate,orb_breakout_rate,orb_hold_1h,vwap_reclaim_rate,morning_continuation,catalyst_wr,catalyst_avg,data_years,cluster,cluster_raw,cluster_dist,bt_n,bt_wr,bt_ev,bt_ann,bt_total,bt_prof_yr,bt_n_yr,bt_avg_w,bt_avg_l,passed
NRG,0.5352112676056338,0.7112676056338029,0.43478260869565216,0.5072463768115942,0.5062872975277067,0.34238522503122787,0.9497502621443821,3.0787194211270874,2.872020154439607,-0.5587443922041064,0.24810046695385454,0.47912524850894633,0.6174242424242424,0.6439393939393939,0.5084745762711864,0.07477059325650881,27.291066282420747,0.706441393875396,0.5110220440881763,0.5407725321888412,0.5691382765531062,0.0,0.5539568345323741,0.26549907318367794,6.0,INSTITUTIONAL,2,2.239,46,97.82608695652173,58.303043478260854,446.98999999999995,2681.9399999999996,6,6,61.57111111111111,-88.76,True
TTMI,0.592436974789916,0.7415966386554622,0.4507042253521127,0.4225352112676056,0.47967056042058764,0.2925756980722646,0.9564252956611364,3.195756583510656,2.953052276270104,0.19087196405304976,0.25192371082148673,0.5188866799204771,0.5062893081761006,0.7327044025157232,0.4189189189189189,0.04751995137677717,28.60847018150389,0.6656596173212488,0.49298597194388777,0.5296803652968036,0.5791583166332666,0.0,0.5460992907801419,0.6794230974472414,6.0,INSTITUTIONAL,2,2.857,56,92.85714285714286,58.03767857142857,541.6850000000001,3250.11,6,6,71.04903846153846,-111.11,True
STX,0.4957698815566836,0.7563451776649747,0.42857142857142855,0.4725274725274725,0.5041310541310542,0.4277346889780578,0.9976344271456007,3.3372267372666844,3.049736136283928,-0.12151321089653436,0.18576571187974036,0.4711729622266402,0.5368421052631579,0.6736842105263158,0.5932203389830508,0.06186659542256659,26.1307980409104,0.6262403528114664,0.5170340681362725,0.510548523206751,0.5390781563126252,0.0,0.5060240963855421,0.08139823389966919,6.0,INSTITUTIONAL,2,2.935,55,94.54545454545455,57.903272727272736,530.7800000000001,3184.6800000000003,6,6,63.672692307692316,-42.1,True
DY,0.6130500758725341,0.7132018209408194,0.5238095238095238,0.48299319727891155,0.5127289870689655,0.37091354869417736,0.9948677599979949,4.602581047591856,4.232619936099196,-0.12681258097829654,0.24541240377633206,0.49403578528827036,0.5957446808510638,0.7127659574468085,0.5526315789473685,0.008870629257740625,26.772334293948123,0.7179763186221744,0.533066132264529,0.4897119341563786,0.627254509018036,0.0,0.5534591194968553,0.5559822418737417,6.0,INSTITUTIONAL,2,3.987,56,94.64285714285714,57.17928571428572,533.6733333333333,3202.04,6,6,62.92320754716982,-44.296666666666674,True
AAON,0.6217303822937625,0.7082494969818913,0.36486486486486486,0.5,0.5165321165321165,0.23907283464161336,0.9839559224827916,3.344987999130937,3.1778524452024763,1.3437929979612817,0.1436964107533465,0.5079522862823062,0.5603112840466926,0.6964980544747081,0.48214285714285715,0.036585270377126555,29.328723710746182,0.6915520628683693,0.503006012024048,0.5381165919282511,0.5991983967935872,0.0,0.5084745762711864,0.2319923358751308,6.0,INSTITUTIONAL,2,3.958,47,97.87234042553192,56.30659574468085,441.0683333333333,2646.41,6,6,60.03065217391304,-115.0,True
DHI,0.5137457044673539,0.7542955326460481,0.415929203539823,0.49557522123893805,0.5405703276867537,0.34882349992866074,0.9457129971784095,3.4785182464184503,3.1905776965666095,-0.3230354192722404,0.18095096342018022,0.48906560636182905,0.5070921985815603,0.7872340425531915,0.29411764705882354,0.019796007896468515,27.579250720461093,0.6823406478578893,0.4408817635270541,0.5,0.5571142284569138,0.0,0.5116279069767442,0.16119722375657958,6.0,INSTITUTIONAL,2,2.717,49,100.0,55.88734693877551,456.41333333333336,2738.48,6,6,55.88734693877551,0.0,True
ELF,0.612280701754386,0.7228070175438597,0.46875,0.5390625,0.4803112203112203,0.4008780106295754,1.0810063070291303,4.0192049609571345,3.8120538841814002,0.5463309257042201,0.1403366715569481,0.47813121272365805,0.5988372093023255,0.7122093023255814,0.47619047619047616,0.012020603835169341,26.340057636887607,0.6991247264770241,0.47695390781563124,0.5424528301886793,0.56312625250501,0.0,0.539568345323741,0.4635036830552123,6.0,MOMENTUM,1,2.815,44,79.54545454545455,55.50068181818182,407.00499999999994,2442.0299999999997,6,6,83.57828571428573,-53.69,True
BRKR,0.6244897959183674,0.6857142857142857,0.4725274725274725,0.46153846153846156,0.5415424368912741,0.21225801332558727,1.0324887938131515,3.3931336267093526,3.2016678073420377,-0.28444724630289464,0.22366805698728107,0.5099403578528827,0.6066176470588235,0.6985294117647058,0.4166666666666667,0.015343637454982018,26.33246902909824,0.7056892778993435,0.45490981963927857,0.5353535353535354,0.5731462925851704,0.0,0.5172413793103449,0.08264356707625362,6.0,INSTITUTIONAL,2,3.985,46,95.65217391304348,55.27347826086957,423.7633333333333,2542.58,6,6,57.83363636363636,-1.05,True
CSGP,0.5637860082304527,0.7325102880658436,0.4444444444444444,0.5714285714285714,0.49701224251846093,0.33515123632685934,0.9485995904468322,2.971181236067844,2.7621006823310505,0.44440326571821587,0.15828744642961418,0.5149105367793241,0.6030927835051546,0.7319587628865979,0.55,0.019929150226973835,25.18006338231057,0.7025171624713958,0.4969939879759519,0.5068493150684932,0.591182364729459,0.0,0.5555555555555556,0.4411320386184473,6.0,INSTITUTIONAL,2,2.725,24,91.66666666666666,55.168749999999974,220.67499999999998,1324.05,5,6,66.06681818181818,-64.71,True
PENG,0.5772113943028486,0.7241379310344828,0.4779874213836478,0.5094339622641509,0.4920086192196196,0.3470305462123656,1.0039247724358902,4.726534016731637,4.284799199776785,-1.363380814807324,0.1807885558844383,0.48111332007952284,0.5382262996941896,0.7675840978593272,0.44594594594594594,0.04121563071675177,27.8580814717477,0.6544811320754716,0.5,0.53125,0.5844748858447488,0.0,0.5733333333333334,0.19234755683127186,6.0,INSTITUTIONAL,2,2.557,64,92.1875,55.11765625,587.9216666666666,3527.5299999999997,6,6,64.59084745762712,-56.66600000000001,True
DAL,0.48656716417910445,0.7417910447761195,0.5267857142857143,0.49107142857142855,0.4825155408844807,0.42513007639541084,1.0058004377532306,4.20372576898565,3.648846973728495,-0.12595850001603878,0.302535057762626,0.5129224652087475,0.4910394265232975,0.7096774193548387,0.37254901960784315,0.01829294388273689,27.723342939481267,0.6663201663201663,0.48096192384769537,0.5138888888888888,0.56312625250501,0.0,0.5080213903743316,0.4486904652001609,6.0,INSTITUTIONAL,2,2.063,43,90.69767441860465,55.04953488372091,394.5216666666666,2367.1299999999997,6,6,69.81076923076921,-88.87249999999999,True
CNC,0.5678160919540229,0.7172413793103448,0.39705882352941174,0.5441176470588235,0.5212797472104276,0.37859303133232636,0.9998197875390561,2.980368766446369,2.7852417680269252,0.3494300973241532,0.24948054802250058,0.4960238568588469,0.5,0.7783505154639175,0.4117647058823529,0.06446261405379783,25.475504322766568,0.667420814479638,0.4589178356713427,0.5527638190954773,0.5971943887775552,0.0,0.5338345864661654,-0.059386713149422655,6.0,INSTITUTIONAL,2,2.863,28,89.28571428571429,54.99821428571428,256.6583333333333,1539.9499999999998,5,6,75.398,-115.0,True
SNEX,0.6086065573770492,0.7049180327868853,0.4186046511627907,0.47674418604651164,0.5247753176543507,0.3061912868847436,1.027321382261556,3.3902497514526946,3.1925560740831345,0.5920106021251063,0.22511920444122965,0.510934393638171,0.602510460251046,0.6443514644351465,0.5483870967741935,0.033331332738870956,29.07780979827089,0.7185332011892963,0.5851703406813628,0.562015503875969,0.6132264529058116,0.0,0.5677966101694916,0.15730408668379167,6.0,INSTITUTIONAL,2,4.772,53,96.22641509433963,54.897358490566035,484.92666666666656,2909.5599999999995,6,6,57.680392156862744,-16.07,True
PRIM,0.580267558528428,0.7107023411371237,0.5652173913043478,0.5217391304347826,0.48876465564096594,0.30511302745313407,1.014743930659236,3.868643344064759,3.5879359537009927,-1.683475895550209,0.370148653828271,0.4761431411530815,0.5268456375838926,0.7214765100671141,0.4925373134328358,0.032098044937262926,26.368876080691642,0.7027322404371584,0.5130260521042084,0.5170940170940171,0.6212424849699398,0.0,0.5900621118012422,0.06982772871970896,6.0,INSTITUTIONAL,2,4.083,62,93.54838709677419,54.55774193548386,563.7633333333333,3382.58,6,6,60.69465517241379,-34.427499999999995,True
SMPL,0.6659707724425887,0.6847599164926931,0.43478260869565216,0.5108695652173914,0.5213255550153946,0.30427111955620656,1.100346104694895,3.6304809666381623,3.4826240401765833,0.21586871272861086,0.20470305097883923,0.5129224652087475,0.6395348837209303,0.6511627906976745,0.42857142857142855,0.030016507258338543,24.747911264765197,0.6938300349243306,0.4749498997995992,0.3951219512195122,0.6212424849699398,0.0,0.5785123966942148,0.6961988399164263,6.0,HIGH_VOL,0,4.667,33,87.87878787878788,54.019696969696966,297.10833333333335,1782.65,6,6,63.65,-15.799999999999999,True
MTZ,0.5855263157894737,0.6891447368421053,0.5227272727272727,0.5833333333333334,0.4887075182450231,0.35075000333341255,0.981665776047547,4.099416609631625,3.7404657520398175,-0.5615302726064445,0.23494417900898162,0.48111332007952284,0.5683229813664596,0.7018633540372671,0.48333333333333334,0.014960975809087895,26.74351585014409,0.7176724137931034,0.4749498997995992,0.5267857142857143,0.625250501002004,0.0,0.5032258064516129,-0.03941571526672111,6.0,INSTITUTIONAL,2,4.173,50,96.0,53.956599999999995,449.6383333333333,2697.83,6,6,58.627916666666664,-58.155,True
CCOI,0.626984126984127,0.6746031746031746,0.4084507042253521,0.4084507042253521,0.5114997434672611,0.34386878850604385,0.9921066161220445,2.9782829864651146,2.8594762920740844,0.6504532231247376,0.23694160199858902,0.5,0.5663716814159292,0.7389380530973452,0.6976744186046512,0.06247366203118415,26.1307980409104,0.6979051819184123,0.5450901803607214,0.4730290456431535,0.5991983967935872,0.0,0.5,-0.8232363745085903,6.0,INSTITUTIONAL,2,3.695,21,100.0,53.74380952380954,225.72400000000007,1128.6200000000003,5,5,53.74380952380954,0.0,True
WDC,0.5172910662824207,0.7348703170028819,0.49193548387096775,0.46774193548387094,0.5060975609756098,0.46205719406871,1.0243435937361534,4.117656107093539,3.620426470464074,-0.16524555569744265,0.14331325225306912,0.4870775347912525,0.521875,0.73125,0.6666666666666666,0.00410212536023058,27.94583693460098,0.6577319587628866,0.49298597194388777,0.4911504424778761,0.5470941883767535,0.0,0.5842696629213483,0.6380917939027888,6.0,MOMENTUM,1,1.747,61,88.52459016393442,53.69573770491802,545.9066666666668,3275.4400000000005,6,6,69.80018518518517,-70.53857142857143,True
PWR,0.5291970802919708,0.7390510948905109,0.5185185185185185,0.5802469135802469,0.5083398234683281,0.3221367774326626,0.9593265529621727,3.1127394647842284,2.8877570038952074,0.2754501295014922,0.22089956151738815,0.4850894632206759,0.49640287769784175,0.7553956834532374,0.4358974358974359,0.024569395578427744,26.887608069164262,0.6988210075026795,0.5110220440881763,0.4911504424778761,0.6232464929859719,0.0,0.5,0.12451917842082179,6.0,INSTITUTIONAL,2,3.388,43,97.67441860465115,53.323720930232554,382.15333333333325,2292.9199999999996,6,6,54.728571428571435,-5.68,True
WCC,0.5082458770614693,0.760119940029985,0.5886075949367089,0.5949367088607594,0.48664666535510526,0.3533493037424123,0.9534865509422867,4.293704804422179,3.839536257869286,-0.6529876227325971,0.2507469143911086,0.46520874751491054,0.543046357615894,0.7317880794701986,0.5116279069767442,0.03156617055710553,27.86743515850144,0.6938986556359876,0.4969939879759519,0.536036036036036,0.627254509018036,0.0,0.5031446540880503,-0.4135244077884109,6.0,INSTITUTIONAL,2,4.252,52,96.15384615384616,53.30615384615385,461.9866666666666,2771.9199999999996,6,6,57.1172,-41.97,True
TKO,0.6420323325635104,0.6951501154734411,0.53125,0.609375,0.481743930785124,0.4507413967843126,0.9693852186275481,3.378940912499002,3.167317165291046,-0.9267317644740788,0.2619788699108937,0.5248508946322068,0.6833333333333333,0.6777777777777778,0.6176470588235294,0.029336669232743084,25.216138328530256,0.6948571428571428,0.5230460921843687,0.4765957446808511,0.6352705410821643,0.0,0.5545454545454546,0.6008003586639251,6.0,INSTITUTIONAL,2,4.576,50,96.0,53.093199999999996,442.4433333333334,2654.6600000000003,6,6,60.09708333333333,-115.0,True
EPAM,0.5437201907790143,0.753577106518283,0.41284403669724773,0.5045871559633027,0.49727658186562296,0.2961141171521462,0.9011682276755311,4.079493535196792,3.627495620267763,-1.6896624269703102,0.17656563461426691,0.49502982107355864,0.5777777777777777,0.7444444444444445,0.7272727272727273,0.02159512453630097,25.73487031700288,0.7043673012318029,0.4709418837675351,0.45714285714285713,0.6032064128256514,0.0,0.50920245398773,-0.3733964877974158,6.0,INSTITUTIONAL,2,3.49,45,91.11111111111111,53.00955555555554,397.57166666666654,2385.4299999999994,6,6,64.90707317073169,-68.94,True
MTSI,0.5797950219619327,0.7247437774524158,0.5036496350364964,0.5401459854014599,0.5092498849516798,0.3345657462742504,0.9784999053890384,4.208547342434903,3.9052353910837185,0.39765641838851007,0.1583325335175472,0.49304174950298213,0.5479041916167665,0.7425149700598802,0.5,0.02483101147631528,28.061077499279747,0.6724845995893224,0.5130260521042084,0.5022026431718062,0.6172344689378757,0.0,0.5487804878048781,0.45206003614286216,6.0,INSTITUTIONAL,2,3.105,61,95.08196721311475,52.21016393442623,530.8033333333334,3184.82,6,6,57.977931034482765,-59.300000000000004,True
JBL,0.4639865996649916,0.7922948073701842,0.5842696629213483,0.5842696629213483,0.5007980326053322,0.3331158438308395,0.9393679669887474,3.1519526177549104,2.8389364072648418,0.058890290676661315,0.20898000193867933,0.4691848906560636,0.5121951219512195,0.759581881533101,0.5263157894736842,0.040460724061655545,27.43515850144092,0.6701680672268907,0.49899799599198397,0.5066079295154186,0.5871743486973948,0.0,0.5197368421052632,-0.2852417844544039,6.0,INSTITUTIONAL,2,3.203,44,88.63636363636364,52.01363636363639,381.43333333333345,2288.600000000001,6,6,60.94820512820515,-17.676,True
MYRG,0.6085271317829457,0.7170542635658915,0.5368421052631579,0.5473684210526316,0.508876811594203,0.28115792733861283,0.9839723421727217,3.673668830762114,3.4970159812990156,-0.181778611650753,0.3411283017494712,0.510934393638171,0.6325088339222615,0.6466431095406361,0.46296296296296297,0.047196428082285635,29.069432440218957,0.7165510406342914,0.531062124248497,0.5470085470085471,0.6112224448897795,0.0,0.5434782608695652,0.4646961476802872,6.0,INSTITUTIONAL,2,4.208,60,93.33333333333333,51.93733333333332,519.3733333333333,3116.24,6,6,59.776250000000005,-57.807500000000005,True
DKS,0.6003344481605352,0.6956521739130435,0.5106382978723404,0.5815602836879432,0.5296730392488009,0.39363752579825917,1.126411463059208,4.238555881264156,3.8958854276438224,-0.270254664269778,0.18904922208626682,0.5208747514910537,0.524822695035461,0.7340425531914894,0.43478260869565216,0.05695106620176005,25.67723342939481,0.7194163860830527,0.5050100200400801,0.5418502202643172,0.5831663326653307,0.0,0.564625850340136,0.8503387759735492,6.0,INSTITUTIONAL,2,3.627,53,92.45283018867924,51.80981132075472,457.65333333333325,2745.9199999999996,6,6,59.082244897959185,-37.277499999999996,True
BKNG,0.4940577249575552,0.735144312393888,0.5487804878048781,0.43902439024390244,0.457189908802812,0.36196443288477503,0.938910868662194,3.2606328520305348,2.915396284704651,0.3752816961411105,0.25375789629557094,0.5337972166998012,0.5555555555555556,0.6919191919191919,0.5333333333333333,0.052361475536348234,31.36350533294898,0.7003676470588235,0.503006012024048,0.5087719298245614,0.5350701402805611,0.0,0.5107913669064749,0.0261365901620086,6.0,INSTITUTIONAL,2,4.021,28,92.85714285714286,51.62785714285714,240.92999999999998,1445.58,6,6,60.36730769230769,-61.985,True
EME,0.5338345864661654,0.7387218045112782,0.5,0.5428571428571428,0.5476920906943122,0.2351299374502105,0.964936590007636,2.8060080366691706,2.567911302124797,-0.3633946500668259,0.3245750226351345,0.5039761431411531,0.5037037037037037,0.725925925925926,0.5853658536585366,0.021463380673907018,27.55043227665706,0.7123430962343096,0.5490981963927856,0.5220883534136547,0.5651302605210421,0.0,0.5704225352112676,0.33128904264087716,6.0,INSTITUTIONAL,2,3.55,44,95.45454545454545,51.12863636363636,374.9433333333334,2249.6600000000003,6,6,55.731428571428566,-45.53,True
HPQ,0.47923875432525953,0.7785467128027682,0.4805194805194805,0.4935064935064935,0.49068688321024767,0.29940771891966117,0.9798467356812995,3.1084358009056183,2.7704400307509576,-0.14508519115061663,0.17021085222886803,0.5,0.5042735042735043,0.7649572649572649,0.631578947368421,0.01931209889687402,27.55043227665706,0.6778242677824268,0.45691382765531063,0.5477386934673367,0.5791583166332666,0.0,0.5369127516778524,0.308722224124934,6.0,INSTITUTIONAL,2,2.657,39,97.43589743589743,50.998205128205136,331.48833333333334,1988.93,6,6,52.404210526315794,-2.43,True
LFUS,0.5693430656934306,0.7317518248175182,0.410958904109589,0.5205479452054794,0.5442873057532902,0.25457935472511084,0.9937428710921915,3.1096597921283835,2.8713704349261864,-0.1771851475735541,0.21860598935672063,0.5089463220675944,0.532258064516129,0.7580645161290323,0.36666666666666664,0.03169884624440783,31.143762604436763,0.7132284921369103,0.5170340681362725,0.52,0.6232464929859719,0.0,0.5217391304347826,-0.25171475468651516,6.0,INSTITUTIONAL,2,4.507,34,97.05882352941177,50.970000000000006,288.83000000000004,1732.9800000000002,6,6,52.658484848484854,-4.75,True
GMED,0.5708333333333333,0.7270833333333333,0.38333333333333336,0.4666666666666667,0.4994714587737843,0.31719394365902814,0.924582362151533,3.0252676033311388,2.8056768233040277,-0.1519327177637457,0.16141703576945388,0.47813121272365805,0.599009900990099,0.7277227722772277,0.55,0.014408003300330041,24.899135446685875,0.6944444444444444,0.4849699398797595,0.5370370370370371,0.625250501002004,0.0,0.5471698113207547,0.6189308295410345,6.0,INSTITUTIONAL,2,3.747,43,93.02325581395348,50.28534883720929,360.37833333333333,2162.27,6,6,57.36724999999999,-44.13999999999999,True
RRX,0.5164075993091537,0.7478411053540587,0.5543478260869565,0.6413043478260869,0.493294504181601,0.23498868713580431,0.9542406370887676,3.1385948530164307,2.8517045866682516,-0.4086758935714379,0.22902926488414874,0.4821073558648111,0.5424836601307189,0.7124183006535948,0.5,0.03074943276101455,28.81844380403458,0.683,0.4909819639278557,0.5253456221198156,0.6112224448897795,0.0,0.5272727272727272,0.1439184680078929,6.0,INSTITUTIONAL,2,4.242,49,93.87755102040816,49.6834693877551,405.7483333333333,2434.49,6,6,57.11043478260869,-64.19666666666667,True
CIEN,0.5374531835205992,0.7546816479400749,0.4647887323943662,0.4788732394366197,0.562432650862069,0.4465162596039575,0.9693204551720037,3.098389615952109,2.7975075617900647,0.08728001473692418,0.151049077968699,0.49105367793240556,0.46254071661237783,0.745928338762215,0.6206896551724138,0.04183288804304064,29.279538904899134,0.6417322834645669,0.533066132264529,0.5245901639344263,0.591182364729459,0.0,0.5033112582781457,0.08803342120478608,6.0,INSTITUTIONAL,2,3.586,52,96.15384615384616,49.49038461538462,428.9166666666666,2573.4999999999995,6,6,56.07,-115.0,True
DT,0.6061493411420205,0.6954612005856515,0.5071428571428571,0.5857142857142857,0.4908730158730159,0.34225740767252755,0.9332848700903804,4.537594097372871,4.220855265049285,-0.24912748059615555,0.12077755296814541,0.5168986083499006,0.5466666666666666,0.7066666666666667,0.42105263157894735,0.03534407027818448,25.475504322766568,0.6809954751131222,0.45691382765531063,0.5339805825242718,0.5711422845691383,0.0,0.5384615384615384,-0.15508536226153408,6.0,MOMENTUM,1,2.864,47,93.61702127659575,47.13106382978724,369.1933333333333,2215.16,6,6,53.38181818181818,-44.54666666666666,True
NTAP,0.5158102766798419,0.7450592885375494,0.5125,0.5125,0.4864806643787791,0.28143006492865613,0.9840009866926505,2.930547816490516,2.6504945110139464,0.12932125802400368,0.20891016424271314,0.4870775347912525,0.5241935483870968,0.717741935483871,0.38095238095238093,0.017850312380466637,26.476519734946702,0.6920565832426551,0.5110220440881763,0.5866666666666667,0.5531062124248497,0.0,0.5213675213675214,0.20772839038391225,6.0,INSTITUTIONAL,2,3.001,33,93.93939393939394,46.94181818181818,258.18,1549.08,6,6,54.17709677419355,-65.205,True
CMI,0.5029940119760479,0.7325349301397206,0.5,0.5625,0.5551535787756261,0.3076105864954123,0.9490750348700897,2.607161447784862,2.3934277330461335,0.9470424664982422,0.254688920130716,0.5387673956262425,0.4716981132075472,0.7735849056603774,0.3684210526315789,0.036172937144578754,27.7521613832853,0.67601246105919,0.5290581162324649,0.5289256198347108,0.5671342685370742,0.0,0.515625,0.5055777877460148,6.0,INSTITUTIONAL,2,2.934,39,94.87179487179486,46.907692307692294,304.90000000000003,1829.4,6,6,50.03648648648648,-10.975000000000001,True
FLEX,0.5364667747163695,0.7536466774716369,0.49107142857142855,0.5089285714285714,0.49593495934959353,0.27217904681142807,1.0605784718523714,3.6531642538352695,3.35375509421124,0.5323145152218891,0.20816314950647186,0.46520874751491054,0.5313531353135313,0.7029702970297029,0.6229508196721312,0.027895009922386083,28.406799193316047,0.6602434077079108,0.5130260521042084,0.49377593360995853,0.5831663326653307,0.0,0.5419354838709678,0.22997203337657407,6.0,INSTITUTIONAL,2,2.773,49,91.83673469387756,46.83775510204083,382.5083333333334,2295.05,6,6,55.81733333333334,-54.182500000000005,True
HPE,0.4865350089766607,0.748653500897666,0.4722222222222222,0.4166666666666667,0.5018518518518518,0.276068849633126,0.9740983559584385,3.104847247016851,2.798896082593191,-0.21361404593834915,0.2634920338617898,0.47514910536779326,0.4740484429065744,0.7716262975778547,0.5142857142857142,0.0177296813751375,26.138328530259365,0.6185226019845645,0.4789579158316633,0.4766355140186916,0.5891783567134269,0.0,0.5060975609756098,-0.221450282853088,6.0,INSTITUTIONAL,2,3.869,39,92.3076923076923,46.81615384615384,304.305,1825.83,6,6,54.533055555555556,-45.78666666666666,True
DELL,0.5099457504520796,0.7739602169981917,0.4520547945205479,0.589041095890411,0.5076018794776053,0.3706786385658749,1.065046566903601,3.016901520222745,2.739029657777961,0.6350142948049398,0.16426827591512563,0.47514910536779326,0.4783861671469741,0.7579250720461095,0.4864864864864865,0.023797364128593873,27.780979827089336,0.6504149377593361,0.49298597194388777,0.48444444444444446,0.5390781563126252,0.0,0.5098039215686274,0.18668214712650974,6.0,INSTITUTIONAL,2,2.665,67,91.04477611940298,46.4110447761194,518.2566666666667,3109.54,6,6,55.00934426229508,-41.005,True
PNR,0.48867924528301887,0.7471698113207547,0.48214285714285715,0.5357142857142857,0.5732323232323233,0.169481097098207,0.966659264710182,2.8464041047350572,2.580721931089347,0.044341522407276505,0.19131226640307433,0.4990059642147117,0.5288888888888889,0.7422222222222222,0.4375,0.02257861635220121,25.67723342939481,0.7160493827160493,0.4709418837675351,0.5046728971962616,0.591182364729459,0.0,0.5144927536231884,0.1101488057296471,6.0,INSTITUTIONAL,2,4.451,34,94.11764705882352,46.20294117647059,261.81666666666666,1570.8999999999999,6,6,49.864375,-12.379999999999999,True
NVT,0.5272108843537415,0.7329931972789115,0.48148148148148145,0.43209876543209874,0.5295739348370927,0.18392483590828726,0.9490649064326614,3.194394516981153,2.9004809411919252,-0.3307174301080662,0.333094797379332,0.5268389662027833,0.5284280936454849,0.7224080267558528,0.6136363636363636,0.005901189907401072,26.253602305475503,0.6926454445664105,0.46092184368737477,0.5141509433962265,0.6052104208416834,0.0,0.5222929936305732,0.09987132467207019,6.0,INSTITUTIONAL,2,4.126,47,93.61702127659575,45.85978723404256,359.23500000000007,2155.4100000000003,6,6,49.32795454545455,-5.006666666666667,True
CSL,0.5206611570247934,0.7396694214876033,0.5892857142857143,0.4642857142857143,0.5168951075575862,0.22182853766879276,0.9793235561899678,2.753247946194188,2.519186644559231,-0.4453693299725716,0.2447861567000943,0.49304174950298213,0.5063291139240507,0.759493670886076,0.44,0.01707814624960774,26.801152737752158,0.6752688172043011,0.46893787575150303,0.5069767441860465,0.6332665330661322,0.0,0.5087719298245614,-0.1489083861932529,6.0,INSTITUTIONAL,2,4.462,28,92.85714285714286,45.40535714285714,211.89166666666668,1271.3500000000001,6,6,52.45807692307692,-46.28,True
CBOE,0.7563805104408353,0.617169373549884,0.4,0.34285714285714286,0.5807549504950495,0.2260586653077768,0.9679685525571539,2.6545802914530947,2.5790344771221476,-0.42458407694582484,0.2489881820565467,0.5675944333996024,0.7185185185185186,0.6,0.5,0.02751568273610039,22.76657060518732,0.7050632911392405,0.5851703406813628,0.5369649805447471,0.5751503006012024,0.0,0.5161290322580645,-0.03860696258116413,6.0,INSTITUTIONAL,2,7.022,30,93.33333333333333,45.004333333333335,225.02166666666665,1350.1299999999999,6,6,48.31821428571429,-1.39,True
GLW,0.43866171003717475,0.8141263940520446,0.42857142857142855,0.4642857142857143,0.5232332234203725,0.2573320385451588,0.969192382664621,2.654656205760942,2.3507693057300028,0.03145454318091508,0.3099431722430663,0.45129224652087474,0.4069264069264069,0.7922077922077922,0.42857142857142855,0.026826952477510074,27.86743515850144,0.6701137538779731,0.5150300601202404,0.47186147186147187,0.5450901803607214,0.0,0.5205479452054794,0.0516033769727307,6.0,INSTITUTIONAL,2,3.239,56,94.64285714285714,44.97999999999999,419.8133333333333,2518.8799999999997,6,6,49.2043396226415,-29.650000000000002,True
CW,0.5061728395061729,0.742798353909465,0.5454545454545454,0.4696969696969697,0.5103456065055342,0.19529653518149656,1.0194983482398483,2.7298353065663283,2.4716890930611206,-0.286695171375783,0.3432628505419626,0.510934393638171,0.6373626373626373,0.7252747252747253,0.5454545454545454,0.07435671324560211,26.57060518731988,0.7017353579175705,0.5290581162324649,0.5103734439834025,0.6052104208416834,0.0,0.640625,0.5383895912280252,6.0,INSTITUTIONAL,2,3.905,52,98.07692307692307,44.31903846153845,384.0983333333332,2304.5899999999992,6,6,45.55509803921568,-18.72,True
WEN,0.5606469002695418,0.706199460916442,0.49056603773584906,0.4528301886792453,0.5581563097341942,0.2753960338947328,1.0653339771358248,2.9105336464462046,2.7166994092688537,2.2046696671150303,0.4672187272627841,0.5248508946322068,0.6282051282051282,0.6923076923076923,0.39285714285714285,0.04072499827216808,25.151253241140882,0.711340206185567,0.44288577154308617,0.5026455026455027,0.591182364729459,0.0,0.5272727272727272,0.38500605284774375,6.0,INSTITUTIONAL,2,4.837,30,93.33333333333333,43.869,219.34500000000003,1316.0700000000002,6,6,51.109642857142866,-57.5,True
RMD,0.4538310412573674,0.7819253438113949,0.5098039215686274,0.6470588235294118,0.48882953290135367,0.3478738008153835,0.9742710479060231,2.6792647230230195,2.4281138065568117,-0.8096486617503768,0.31617457314813785,0.47813121272365805,0.5384615384615384,0.7548076923076923,0.3333333333333333,0.05587407435393682,25.99423631123919,0.7217294900221729,0.4709418837675351,0.4975845410628019,0.591182364729459,0.0,0.5104895104895105,-0.17930740829238917,6.0,INSTITUTIONAL,2,3.935,36,94.44444444444444,43.09777777777777,258.58666666666664,1551.52,6,6,47.80117647058823,-36.86,True
VIAV,0.545631067961165,0.7689320388349514,0.3392857142857143,0.42857142857142855,0.5137218726320298,0.22608135440481308,1.040710465109188,3.0127713574919346,2.781309453847468,-1.29822621205331,0.2177811676190433,0.4970178926441352,0.5992647058823529,0.7058823529411765,0.6,0.05834166190748141,26.879861711322384,0.7170418006430869,0.5350701402805611,0.510548523206751,0.6212424849699398,0.0,0.562962962962963,0.24949839338868512,6.0,INSTITUTIONAL,2,4.569,39,92.3076923076923,42.8302564102564,278.3966666666667,1670.38,6,6,50.72361111111111,-51.89000000000001,True
