,static_momentum,static_reversion,adaptive
2026-03-19,0.013163097638520542,0.004091514786406769,0.004091514786406769
2026-03-20,-0.008808452804637665,-0.03656569770631159,-0.008808452804637665
2026-03-23,0.01407377489455611,0.020984318267038726,0.01407377489455611
2026-03-24,-0.005743765469447072,0.012192977201073723,0.012192977201073723
2026-03-25,0.019021530485718148,0.008923897307329417,0.008923897307329417
2026-03-26,-0.003291443760467999,-0.02460411675096232,-0.003291443760467999
2026-03-27,-0.019030658814668713,-0.0003937681611504429,-0.019030658814668713
2026-03-30,-0.04085856655244291,-0.01663736918242396,-0.01663736918242396
2026-03-31,0.027200972542853617,0.07079919326603992,0.027200972542853617
2026-04-01,0.027884299632932676,0.01865796949706187,0.01865796949706187
2026-04-02,0.009162424923990928,0.010423092342265461,0.010423092342265461
2026-04-06,0.010825174485614958,-0.0025182022144929483,-0.0025182022144929483
2026-04-07,0.005604653421449737,0.02217818596198464,0.02217818596198464
2026-04-08,0.041617091212218335,0.05417464052723486,0.041617091212218335
2026-04-09,0.009061101212043557,0.10218897511508174,0.10218897511508174
2026-04-10,0.0058055716335448275,0.020327381163761205,0.020327381163761205
2026-04-13,0.01730303497141738,0.051798873205728624,0.051798873205728624
2026-04-14,0.0026042613238964063,0.026605305952203534,0.0026042613238964063
2026-04-15,-0.003715344897535215,0.031393022001876436,0.031393022001876436
2026-04-16,0.005994931905266086,0.01185857877051455,0.01185857877051455
2026-04-17,0.022574564552053047,0.004377981075307402,0.022574564552053047
2026-04-20,0.018166394889898053,0.02643201641438379,0.02643201641438379
2026-04-21,-0.007764436939641847,-0.003593241925496297,-0.003593241925496297
2026-04-22,0.016988510187500278,-0.010245881213064023,0.016988510187500278
2026-04-23,-0.005511819492481777,0.012826309750456844,0.012826309750456844
2026-04-24,-0.0012231266183430807,0.02684097098754923,0.02684097098754923
2026-04-27,-0.006261670151207414,-0.03864137545057611,-0.03864137545057611
2026-04-28,-0.023010363210047378,0.021723678443488215,0.021723678443488215
2026-04-29,0.00797733406258671,0.061321789900372625,0.061321789900372625
2026-04-30,0.058990280288020086,0.01049422750690813,0.01049422750690813
2026-05-01,0.009492043587798057,0.0038908434204612727,0.0038908434204612727
2026-05-04,0.020738637900859076,-0.01956637420021401,-0.01956637420021401
2026-05-05,0.03341307359864858,0.003911098637945087,0.003911098637945087
2026-05-06,0.00799450427124607,0.0600840075528164,0.00799450427124607
2026-05-07,-0.023697205349445423,-0.0030020321642778938,-0.0030020321642778938
2026-05-08,0.022513672899635503,0.004398197772914447,0.004398197772914447
2026-05-11,0.0013600309489468314,0.07667609510677735,0.07667609510677735
2026-05-12,-0.01756299646168813,-0.010153855996213147,-0.010153855996213147
2026-05-13,0.022211798248100642,-0.014299216218897903,-0.014299216218897903
2026-05-14,0.012567139831330492,0.027087607879204598,0.027087607879204598
2026-05-15,-0.026858105825625575,0.002032063560849046,-0.026858105825625575
2026-05-18,-0.02654407885921885,0.009673517904101045,0.009673517904101045
2026-05-19,-0.010767334515892513,-0.013378316468119248,-0.013378316468119248
2026-05-20,0.03158606714815659,0.031569053174278196,0.03158606714815659
2026-05-21,0.01926879846317122,0.022908141948560168,0.022908141948560168
2026-05-22,0.04206342497141051,0.02830862587520706,0.02830862587520706
2026-05-26,0.030387254354800133,0.018626169479056154,0.018626169479056154
2026-05-27,-0.0006209899452745971,0.028806952644092425,0.028806952644092425
2026-05-28,0.015571881979915167,0.0036651228838973093,0.0036651228838973093
2026-05-29,0.03806617707053724,-0.017733070441551924,-0.017733070441551924
2026-06-01,0.046145072240548805,0.0009690904987029736,0.0009690904987029736
2026-06-02,0.018796511506867824,0.001434226258275828,0.001434226258275828
2026-06-03,-0.012906766927350238,0.005334912908075862,0.005334912908075862
2026-06-04,0.00850836142856403,0.02164597020029746,0.02164597020029746
2026-06-05,-0.05281910001047758,-0.0047146479376480865,-0.05281910001047758
2026-06-08,0.02183081297140293,-0.024410265421309973,-0.024410265421309973
2026-06-09,-0.006935466025311546,0.014955279005225197,0.014955279005225197
2026-06-10,-0.026414570274307003,0.003012394033225757,-0.026414570274307003
2026-06-11,0.045251120931739656,0.030788426549654746,0.045251120931739656
2026-06-12,0.002620220613482623,0.03358072420913971,0.03358072420913971
2026-06-15,0.020710889832420826,0.01880807729125074,0.020710889832420826
2026-06-16,-0.023459888781669533,0.017665023460147866,0.017665023460147866
2026-06-17,-0.003933563874330492,-0.0022253926227421283,-0.003933563874330492
2026-06-18,0.01653697588184988,-0.0017706041775998327,0.01653697588184988
2026-06-22,-0.004116685267055354,0.029279791765431717,0.029279791765431717
2026-06-23,-0.022629970790001196,-0.04847799844910389,-0.022629970790001196
2026-06-24,-0.0073940866430963256,0.011096131049683544,0.011096131049683544
2026-06-25,0.0044473188130658755,-0.01673846382573993,-0.01673846382573993
2026-06-26,-0.002811414738388085,0.00777767159348904,0.00777767159348904
2026-06-29,0.006596545428166908,0.016655460868584677,0.006596545428166908
2026-06-30,0.014263041211240394,0.010969051088890644,0.010969051088890644
2026-07-01,-0.01980762052908842,0.016471534478058075,0.016471534478058075
2026-07-02,-0.03313233788287664,0.017730182236476894,0.017730182236476894
2026-07-06,0.015139091466928925,0.009232957266128893,0.009232957266128893
2026-07-07,-0.010086372772186067,-0.042064620321707255,-0.042064620321707255
2026-07-08,-0.01589217443235579,0.031710624592919734,0.031710624592919734
2026-07-09,0.019906989928090178,0.027647322720861123,0.027647322720861123
2026-07-10,-0.016780873012191964,-0.012409181974531294,-0.012409181974531294
2026-07-13,-0.01105705325765824,-0.05148176806481078,-0.05148176806481078
2026-07-14,0.00915423149777704,0.014491727236971966,0.014491727236971966
2026-07-15,-0.0354118515212048,-0.007882415116479094,-0.007882415116479094
2026-07-16,-0.00578016841759916,-0.07750985003156803,-0.07750985003156803
2026-07-17,-0.005279668033654618,-0.008651669577091025,-0.008651669577091025
2026-07-20,-0.004608208999603218,0.028021529066547833,0.028021529066547833
2026-07-21,0.012045201475878889,0.09178619910276657,0.09178619910276657
2026-07-22,-0.002883947495242884,-0.0014566417241884955,-0.0014566417241884955
2026-07-23,-0.034973812040189435,-0.025778785871000465,-0.034973812040189435
2026-07-24,0.012757256329819788,-0.01768800619746101,-0.01768800619746101
2026-07-27,0.0055741489818218245,-0.004929936579941813,-0.004929936579941813
2026-07-28,-0.007836224239920675,0.001632032862247057,0.001632032862247057
2026-07-29,-0.019380285560163524,-0.011474049048304746,-0.019380285560163524
2026-07-30,0.016982094776071426,0.022124535082337686,0.016982094776071426
2026-07-31,0.0023726200746680415,0.003433469655187156,0.003433469655187156
